itemDescription,Member_number,Date
juice,53,2033-07-16
pasta,24,2034-02-26
chicken,21,2035-06-02
eggs,26,2031-04-13
potato chips,25,2033-03-02
yogurt,29,2033-01-08
yogurt,52,2027-05-17
salmon,36,2028-10-10
eggs,93,2033-09-25
cereal,62,2035-06-22
potato chips,66,2028-01-21
ice cream,61,2025-09-12
olive oil,86,2026-01-04
chicken,20,2032-06-18
yogurt,19,2027-12-10
ice cream,34,2032-04-19
vinegar,52,2030-11-09
salmon,54,2032-12-24
salmon,36,2031-01-26
soda,10,2036-06-05
salmon,25,2034-12-22
flour,96,2035-08-11
juice,72,2033-07-08
juice,67,2027-02-27
tomatoes,67,2027-04-02
vinegar,80,2025-11-10
chicken,39,2031-12-20
tomatoes,65,2031-08-05
bread,44,2033-06-07
salmon,9,2026-03-07
salmon,74,2031-01-27
eggs,67,2024-06-23
milk,57,2035-05-16
pasta,21,2024-12-26
potato chips,49,2030-01-24
vinegar,29,2031-12-09
olive oil,13,2030-07-22
potato chips,91,2028-07-25
eggs,58,2026-07-18
salmon,32,2026-04-10
juice,97,2032-01-23
potato chips,71,2028-11-10
milk,46,2032-04-23
chicken,59,2029-12-01
rice,50,2036-04-01
eggs,88,2028-06-24
soda,9,2027-10-02
chicken,67,2031-07-31
soda,92,2036-06-17
yogurt,52,2024-01-15
bread,10,2023-02-11
rice,67,2025-06-30
cereal,25,2028-09-13
chicken,50,2031-03-02
sugar,57,2029-02-08
beef,14,2028-01-15
chicken,72,2035-12-14
apples,8,2025-10-20
potato chips,10,2030-12-24
cereal,77,2027-01-09
flour,54,2028-07-29
beef,7,2026-03-08
beef,78,2031-08-16
yogurt,48,2026-07-07
beef,36,2036-08-11
sugar,89,2029-05-26
potato chips,30,2027-12-27
potato chips,52,2036-08-06
ice cream,99,2029-03-28
chicken,21,2031-12-04
beef,9,2029-05-18
milk,51,2034-01-17
ice cream,34,2029-10-14
bread,48,2024-12-15
eggs,64,2033-05-25
chicken,51,2035-12-25
soda,27,2030-04-14
vinegar,45,2026-02-05
salmon,94,2029-06-01
eggs,4,2029-07-28
flour,74,2028-11-20
eggs,8,2033-03-20
apples,74,2031-09-03
juice,8,2030-11-01
potato chips,2,2031-02-10
eggs,70,2033-04-23
juice,84,2027-01-10
salmon,56,2024-02-20
chocolate,29,2032-01-02
potato chips,58,2028-01-07
pasta,17,2029-03-11
flour,18,2025-05-07
chicken,81,2030-09-22
sugar,81,2030-12-20
potato chips,85,2031-02-11
chicken,86,2033-07-31
sugar,59,2031-03-24
juice,83,2024-12-28
eggs,15,2027-03-24
vinegar,77,2024-05-21
salmon,84,2026-05-31
vinegar,20,2032-05-25
chicken,36,2030-04-22
cheese,52,2034-06-23
potato chips,58,2035-05-14
potato chips,58,2028-04-16
chicken,36,2031-04-16
potato chips,71,2029-02-09
cereal,35,2025-11-23
olive oil,84,2026-01-22
potato chips,70,2023-02-05
eggs,59,2036-02-06
sugar,23,2030-05-22
ice cream,22,2031-11-10
eggs,1,2023-11-06
soda,24,2035-07-15
pasta,37,2029-11-07
juice,64,2031-12-03
chicken,86,2025-02-03
tomatoes,64,2026-05-10
juice,18,2035-06-20
flour,90,2034-01-09
beef,14,2036-06-22
salmon,5,2029-08-11
butter,77,2025-11-18
potato chips,26,2034-09-10
potato chips,50,2029-05-31
juice,6,2034-04-23
vinegar,54,2033-11-28
vinegar,14,2023-03-15
cereal,7,2024-08-02
potatoes,9,2030-10-10
potato chips,77,2036-05-06
juice,62,2027-07-19
beef,64,2034-06-01
sugar,89,2028-10-05
olive oil,16,2028-10-08
beef,96,2028-09-03
juice,48,2034-07-29
cereal,24,2033-10-02
beef,48,2032-02-08
beef,38,2033-01-21
eggs,23,2032-07-30
bread,74,2034-11-17
yogurt,6,2026-08-13
chicken,75,2035-05-03
juice,75,2024-07-02
pasta,87,2027-10-24
juice,33,2030-06-24
rice,76,2031-06-21
potato chips,41,2025-03-06
juice,92,2024-04-04
juice,93,2027-09-30
beef,55,2032-01-14
butter,67,2031-07-26
salmon,45,2027-09-18
cereal,99,2028-06-02
sugar,19,2023-03-06
sugar,14,2024-02-02
ice cream,11,2029-06-02
vinegar,37,2035-12-11
eggs,12,2025-02-11
butter,71,2034-01-31
vinegar,96,2036-07-31
eggs,89,2023-08-02
eggs,12,2024-07-27
yogurt,37,2024-11-27
rice,47,2023-07-29
chocolate,48,2024-12-15
beef,74,2035-10-18
olive oil,80,2027-02-02
cheese,24,2034-02-14
potato chips,68,2028-09-26
pasta,13,2035-04-08
ice cream,66,2034-02-11
tomatoes,91,2030-12-23
rice,42,2028-01-08
eggs,30,2032-04-21
salmon,8,2032-05-26
salmon,91,2035-07-10
juice,75,2031-03-25
chicken,85,2028-08-14
juice,34,2032-04-19
rice,65,2028-01-02
potato chips,69,2029-06-13
chicken,57,2028-06-16
potato chips,78,2024-11-01
onions,76,2030-08-17
eggs,32,2026-04-10
milk,74,2025-02-21
ice cream,93,2024-09-04
olive oil,47,2024-08-08
bread,1,2024-10-23
beef,27,2027-11-01
pasta,99,2029-03-22
sugar,15,2035-10-06
salmon,65,2023-11-19
juice,40,2034-07-23
cereal,41,2027-12-07
eggs,44,2035-03-31
juice,4,2029-03-18
chicken,40,2030-04-25
vinegar,21,2029-10-02
apples,15,2036-08-05
apples,26,2028-09-08
bread,18,2028-07-23
butter,19,2028-09-05
olive oil,15,2032-06-12
vinegar,11,2033-02-18
sugar,28,2030-08-09
cookies,56,2028-07-18
eggs,25,2027-09-24
vinegar,94,2023-10-25
potato chips,83,2032-09-06
yogurt,14,2030-04-01
beef,71,2024-05-10
beef,67,2035-01-27
apples,13,2033-09-23
sugar,16,2025-07-11
olive oil,93,2035-07-02
beef,10,2033-02-26
sugar,62,2029-07-13
eggs,39,2028-01-12
vinegar,47,2031-12-30
juice,16,2036-07-16
apples,39,2033-02-11
rice,18,2027-08-10
sugar,84,2025-07-29
beef,1,2023-11-06
beef,93,2032-09-15
flour,98,2034-12-23
juice,48,2025-07-19
beef,86,2029-03-12
salmon,61,2023-07-12
pasta,96,2028-03-08
beef,70,2036-01-11
cereal,72,2035-09-28
cereal,93,2035-12-10
potato chips,81,2023-12-19
salmon,81,2033-03-30
potato chips,2,2026-10-09
chicken,26,2025-02-20
potato chips,81,2024-04-14
sugar,69,2035-01-15
juice,9,2033-08-25
juice,84,2028-01-20
olive oil,74,2023-10-26
cereal,9,2026-06-29
beef,46,2030-08-22
chocolate,11,2036-03-05
pasta,55,2028-11-23
pasta,3,2027-01-23
chocolate,36,2024-01-04
potato chips,12,2023-01-06
flour,87,2036-02-17
juice,92,2035-01-17
potatoes,72,2026-07-17
flour,85,2036-04-22
yogurt,96,2032-11-28
potato chips,34,2024-12-08
potato chips,8,2025-10-20
chicken,16,2024-08-22
juice,25,2026-12-17
chicken,70,2034-07-26
eggs,79,2033-01-05
vinegar,68,2024-06-20
flour,7,2027-03-30
salmon,14,2026-09-09
juice,46,2030-02-12
beef,86,2036-06-19
flour,56,2032-12-26
potato chips,85,2025-03-19
sugar,72,2029-08-22
eggs,4,2027-03-06
chicken,78,2033-07-09
chicken,79,2034-10-21
olive oil,82,2030-08-26
vinegar,52,2033-01-27
cereal,96,2036-07-31
yogurt,26,2032-03-07
chicken,51,2023-10-30
eggs,7,2027-12-20
rice,74,2028-09-29
sugar,13,2027-01-29
bread,60,2034-07-10
sugar,4,2030-01-04
vinegar,88,2033-08-29
beef,19,2036-05-03
sugar,71,2030-04-28
vinegar,65,2033-02-09
chicken,38,2023-07-14
flour,58,2034-06-10
rice,84,2026-01-22
bread,47,2031-02-28
beef,24,2025-01-10
potato chips,85,2035-10-14
potato chips,7,2026-03-08
pasta,87,2023-12-16
yogurt,40,2026-06-30
flour,30,2032-01-31
olive oil,40,2031-01-21
rice,4,2025-03-12
olive oil,78,2030-06-13
pasta,12,2029-03-26
eggs,53,2030-02-11
cereal,74,2027-12-04
juice,8,2025-10-20
carrots,59,2028-11-22
ice cream,10,2030-02-01
vinegar,62,2025-07-26
chicken,68,2035-02-21
potato chips,62,2028-10-24
pasta,73,2027-08-16
olive oil,77,2025-11-18
butter,94,2026-04-25
cereal,30,2027-12-27
ice cream,20,2024-06-22
beef,68,2026-02-22
salmon,16,2025-11-03
soda,58,2035-10-29
cereal,7,2024-04-10
cookies,95,2033-02-16
rice,78,2023-06-14
juice,61,2027-12-15
juice,19,2025-11-19
vinegar,85,2032-01-22
eggs,81,2034-07-03
juice,9,2036-01-15
salmon,14,2034-08-11
rice,70,2025-10-10
yogurt,50,2034-03-13
potato chips,94,2036-01-30
juice,52,2029-06-06
pasta,2,2028-07-20
beef,41,2030-01-10
beef,25,2032-03-02
eggs,52,2023-11-29
bread,17,2026-01-14
sugar,73,2028-01-04
bread,54,2025-11-01
eggs,28,2028-09-21
vinegar,92,2034-09-20
pasta,69,2032-03-28
chicken,87,2034-08-02
sugar,64,2024-03-26
bread,22,2034-04-20
eggs,83,2027-07-26
chicken,91,2034-06-07
salmon,22,2027-11-03
olive oil,4,2029-03-18
bananas,33,2034-06-11
juice,62,2029-01-31
pasta,50,2035-04-21
beef,19,2028-05-06
butter,61,2034-11-20
potato chips,45,2024-01-31
salmon,19,2029-11-08
milk,66,2031-05-12
potatoes,20,2031-11-23
vinegar,34,2029-10-14
soda,7,2024-08-02
juice,14,2036-06-22
butter,96,2032-03-26
salmon,61,2034-07-21
juice,14,2034-08-11
ice cream,18,2030-05-17
rice,24,2023-01-22
potato chips,82,2023-10-23
potato chips,12,2023-03-22
beef,51,2023-10-30
ice cream,87,2033-04-21
chicken,73,2025-11-28
beef,11,2030-09-20
cereal,84,2033-04-07
onions,87,2032-11-27
chicken,35,2033-06-21
cookies,16,2025-12-17
juice,78,2029-05-21
olive oil,66,2025-04-07
flour,44,2027-08-13
juice,80,2026-11-11
juice,58,2032-01-26
cheese,6,2025-07-12
vinegar,62,2032-04-27
eggs,9,2024-11-04
beef,83,2024-03-27
juice,55,2034-11-26
potato chips,70,2023-02-14
flour,79,2025-08-30
soda,22,2029-09-04
rice,56,2032-08-24
chicken,70,2036-04-05
vinegar,56,2028-04-04
bananas,85,2032-01-22
juice,90,2024-07-19
chicken,91,2031-03-18
beef,30,2035-10-11
salmon,34,2035-03-01
potato chips,61,2029-05-17
chocolate,11,2025-02-06
yogurt,21,2035-06-02
pasta,24,2028-10-30
salmon,1,2034-11-07
rice,36,2028-10-10
salmon,42,2034-11-09
eggs,21,2026-06-07
cereal,85,2033-07-06
ice cream,26,2033-09-26
rice,41,2025-06-02
potato chips,69,2023-10-18
butter,25,2025-05-21
juice,96,2033-11-27
yogurt,11,2030-10-18
vinegar,51,2031-08-20
vinegar,40,2027-05-13
chicken,68,2033-05-21
butter,39,2033-07-18
beef,19,2032-09-11
chicken,6,2036-02-18
vinegar,24,2035-07-15
beef,41,2026-08-06
potato chips,22,2032-10-06
pasta,8,2024-06-18
chicken,86,2024-07-01
rice,85,2023-12-04
ice cream,97,2030-12-21
vinegar,48,2030-06-26
beef,3,2027-01-23
beef,67,2030-11-25
sugar,64,2028-05-11
pasta,9,2036-01-15
potato chips,47,2033-09-24
milk,42,2028-01-08
eggs,94,2025-01-23
juice,36,2027-04-24
pasta,58,2029-07-17
eggs,68,2029-12-16
juice,58,2026-05-24
chicken,81,2034-12-20
salmon,80,2035-11-27
vinegar,72,2028-11-26
pasta,69,2033-08-21
eggs,42,2025-12-26
sugar,62,2036-06-27
rice,13,2031-09-05
eggs,73,2032-11-03
eggs,94,2023-09-23
potato chips,79,2031-06-29
salmon,18,2032-11-12
vinegar,39,2030-05-14
eggs,42,2032-12-06
cereal,38,2028-01-28
juice,68,2035-10-01
juice,40,2034-07-23
milk,83,2023-11-27
flour,6,2036-02-09
cereal,37,2030-10-15
rice,60,2032-10-08
yogurt,72,2028-11-26
beef,98,2024-05-24
carrots,30,2034-05-18
soda,15,2034-12-14
yogurt,38,2031-03-28
beef,35,2025-04-17
potato chips,12,2029-05-11
juice,71,2025-01-15
eggs,66,2033-04-26
beef,24,2028-10-30
beef,4,2035-01-03
juice,90,2026-06-25
onions,74,2032-01-15
salmon,30,2032-09-30
rice,48,2036-04-29
juice,70,2026-09-05
vinegar,11,2024-09-30
cereal,12,2028-11-06
olive oil,64,2023-04-07
apples,88,2028-06-24
eggs,88,2025-07-28
juice,40,2027-05-13
chocolate,70,2035-01-01
apples,15,2028-11-25
ice cream,60,2034-06-26
beef,54,2033-03-11
chocolate,11,2024-09-30
sugar,17,2029-04-20
yogurt,64,2025-06-18
ice cream,99,2025-12-29
juice,64,2023-04-07
eggs,76,2034-05-03
juice,90,2034-05-01
tomatoes,27,2032-11-10
potato chips,8,2035-10-05
bread,51,2024-09-11
chicken,84,2026-10-05
beef,25,2030-04-10
yogurt,63,2028-06-08
apples,15,2026-11-06
potato chips,32,2036-07-21
cereal,8,2035-05-05
juice,37,2030-06-07
potato chips,66,2023-11-25
eggs,86,2023-02-27
potato chips,96,2035-08-11
salmon,78,2034-01-06
apples,1,2025-12-10
juice,35,2032-11-21
juice,36,2029-06-15
potato chips,14,2033-02-27
rice,62,2036-06-27
potato chips,69,2035-11-07
rice,86,2031-01-23
rice,36,2025-06-23
salmon,84,2031-06-23
olive oil,9,2030-06-23
vinegar,57,2025-08-22
potato chips,76,2026-09-28
salmon,87,2031-06-18
beef,34,2025-07-04
potato chips,10,2027-03-18
eggs,13,2029-10-21
potato chips,13,2026-07-08
eggs,15,2023-03-28
pasta,45,2036-02-07
chicken,33,2031-03-19
juice,48,2028-07-13
potato chips,62,2031-03-10
salmon,94,2035-10-17
olive oil,83,2032-09-26
chicken,39,2025-04-14
pasta,66,2033-01-26
tomatoes,36,2028-03-29
pasta,56,2035-06-08
salmon,76,2034-10-09
chicken,88,2030-06-04
juice,20,2026-12-03
beef,39,2033-07-18
sugar,10,2036-02-08
pasta,26,2028-09-08
rice,93,2035-09-17
sugar,30,2029-01-01
olive oil,91,2034-01-11
salmon,36,2028-03-02
onions,80,2025-11-10
eggs,91,2032-01-07
cheese,67,2031-07-31
cereal,99,2024-06-28
juice,20,2024-07-29
cookies,44,2029-08-25
chicken,90,2034-05-01
flour,19,2025-09-29
chicken,22,2033-07-13
salmon,69,2025-09-04
chocolate,17,2024-08-28
vinegar,95,2023-03-27
pasta,29,2026-05-02
rice,9,2036-01-15
potatoes,51,2031-08-20
bread,36,2032-05-03
salmon,98,2023-09-21
beef,5,2032-12-16
pasta,13,2033-05-24
apples,73,2032-11-03
chicken,77,2032-12-21
salmon,16,2023-11-11
pasta,41,2036-06-20
beef,10,2030-12-24
juice,99,2034-02-21
chicken,54,2033-09-21
vinegar,14,2030-04-01
rice,84,2030-07-26
sugar,9,2026-03-07
salmon,62,2024-01-25
juice,72,2036-01-17
sugar,33,2035-09-23
rice,22,2028-03-05
sugar,81,2023-12-15
beef,97,2028-09-27
eggs,49,2027-02-17
vinegar,99,2026-05-16
beef,25,2028-10-19
bananas,69,2027-01-05
beef,48,2026-06-22
flour,96,2023-04-01
pasta,88,2024-09-10
beef,26,2030-08-04
beef,2,2036-08-20
butter,47,2033-09-24
chicken,89,2036-07-12
ice cream,26,2028-09-08
juice,53,2023-08-20
ice cream,88,2035-07-27
juice,38,2035-03-17
salmon,1,2028-12-30
beef,29,2032-12-01
chicken,6,2032-06-06
cheese,85,2029-09-14
beef,94,2023-11-18
potato chips,36,2028-03-29
eggs,31,2035-07-31
flour,23,2030-11-03
eggs,39,2031-09-19
sugar,94,2034-12-02
flour,30,2023-08-31
chocolate,88,2035-06-27
soda,13,2036-05-15
eggs,72,2023-12-12
vinegar,19,2028-05-06
chicken,38,2033-07-07
butter,60,2030-03-02
cereal,28,2028-09-21
chicken,77,2033-04-17
flour,27,2030-04-14
milk,89,2027-02-20
sugar,34,2036-05-10
olive oil,59,2034-09-14
eggs,80,2029-07-24
chicken,98,2035-01-29
chicken,99,2023-08-21
juice,92,2025-03-09
butter,30,2029-01-01
soda,61,2032-06-23
olive oil,87,2025-11-24
juice,4,2029-07-28
soda,11,2029-06-02
potato chips,30,2028-12-16
yogurt,88,2026-01-09
cereal,31,2034-10-01
onions,47,2026-10-28
potato chips,39,2023-12-22
rice,38,2028-01-28
chicken,71,2035-05-26
yogurt,65,2033-08-01
yogurt,56,2030-12-19
rice,37,2033-08-06
juice,3,2023-06-28
potato chips,34,2028-02-08
chicken,10,2026-10-08
vinegar,78,2031-10-15
sugar,33,2034-06-30
juice,67,2024-08-13
eggs,58,2024-09-08
chocolate,34,2031-04-28
soda,29,2036-02-15
flour,80,2025-12-03
ice cream,99,2030-09-26
chocolate,32,2033-03-12
juice,6,2024-04-15
juice,71,2033-11-17
cereal,2,2036-08-20
eggs,55,2026-06-12
olive oil,21,2035-06-02
soda,35,2033-07-30
vinegar,43,2036-04-11
eggs,98,2029-08-15
chicken,79,2034-11-23
flour,32,2027-08-24
olive oil,84,2035-10-04
sugar,9,2027-10-14
eggs,51,2023-10-30
onions,17,2033-09-15
vinegar,11,2033-05-16
vinegar,76,2030-08-17
onions,29,2030-05-28
olive oil,5,2029-06-28
milk,28,2030-03-04
ice cream,48,2027-09-07
olive oil,57,2031-08-30
soda,49,2034-01-02
chicken,84,2024-03-24
onions,82,2027-04-10
tomatoes,78,2031-10-15
potato chips,9,2035-02-07
salmon,97,2035-04-15
juice,76,2033-12-12
ice cream,88,2030-07-09
eggs,30,2030-09-06
salmon,70,2034-01-29
cheese,77,2030-03-29
vinegar,2,2036-08-20
potato chips,29,2032-12-01
vinegar,73,2035-08-29
eggs,67,2026-12-29
beef,19,2034-08-16
flour,96,2026-11-21
bananas,89,2026-04-27
beef,49,2033-04-04
rice,72,2031-07-23
eggs,75,2036-07-19
eggs,66,2036-03-04
olive oil,36,2030-04-22
chicken,79,2033-01-05
beef,35,2030-11-18
salmon,24,2034-08-28
juice,24,2030-04-02
sugar,30,2027-03-22
sugar,79,2031-10-18
soda,58,2029-09-30
potato chips,40,2031-01-21
chicken,78,2028-04-24
juice,58,2026-08-17
flour,67,2024-08-13
juice,36,2030-07-12
juice,78,2025-04-09
olive oil,2,2034-11-30
vinegar,11,2028-11-07
potato chips,25,2033-05-20
vinegar,80,2031-11-12
tomatoes,77,2027-01-17
eggs,15,2027-03-24
chicken,86,2036-06-19
butter,78,2031-04-12
flour,43,2028-09-01
pasta,65,2027-06-16
juice,19,2030-07-23
salmon,67,2035-12-05
cereal,12,2031-04-18
chicken,32,2027-03-29
butter,98,2023-09-21
vinegar,94,2027-08-31
eggs,25,2033-03-02
butter,73,2030-06-18
potato chips,99,2034-12-10
rice,8,2025-08-05
potato chips,47,2033-12-16
sugar,85,2025-09-19
eggs,39,2028-01-12
chocolate,96,2029-06-30
chicken,92,2033-09-30
chocolate,94,2034-09-06
cereal,8,2032-02-12
chicken,28,2035-05-19
cereal,27,2033-08-10
rice,31,2035-03-13
soda,57,2023-07-19
milk,9,2027-03-04
ice cream,6,2029-02-14
olive oil,58,2030-04-09
eggs,14,2030-04-01
eggs,80,2024-05-25
yogurt,22,2032-02-11
soda,37,2036-03-29
sugar,28,2024-07-18
sugar,35,2025-11-23
eggs,87,2034-04-26
potato chips,9,2035-02-07
pasta,19,2029-04-04
rice,38,2023-11-21
ice cream,77,2024-05-21
juice,22,2032-04-28
salmon,1,2026-08-26
chicken,84,2028-05-20
chicken,46,2029-08-24
pasta,35,2027-10-25
pasta,12,2027-06-26
olive oil,39,2030-05-14
eggs,47,2023-05-11
ice cream,83,2028-11-14
rice,31,2032-07-29
vinegar,96,2030-05-24
juice,22,2034-04-20
soda,86,2025-07-27
sugar,36,2031-12-01
juice,46,2029-03-05
chicken,54,2032-12-24
potatoes,44,2023-11-05
chicken,7,2034-05-06
potato chips,94,2029-07-20
vinegar,47,2033-10-18
vinegar,91,2034-05-27
butter,70,2025-10-10
olive oil,21,2029-10-02
yogurt,80,2025-11-10
juice,78,2031-11-21
juice,96,2034-10-04
vinegar,26,2030-03-01
rice,47,2032-12-07
rice,60,2031-08-07
juice,6,2024-01-13
juice,54,2030-07-25
eggs,30,2027-03-22
beef,81,2032-09-20
cereal,20,2024-07-29
juice,46,2030-02-07
salmon,9,2035-01-26
salmon,25,2035-09-03
eggs,36,2024-02-16
flour,11,2025-02-06
flour,3,2025-11-21
rice,17,2026-09-06
sugar,24,2028-10-16
soda,54,2024-12-13
juice,11,2032-08-05
rice,58,2025-04-01
chicken,84,2024-06-29
potato chips,79,2032-12-17
juice,11,2032-08-05
yogurt,50,2036-04-01
pasta,34,2030-01-30
butter,91,2030-03-27
soda,6,2023-11-23
flour,21,2029-01-02
juice,17,2036-02-23
rice,89,2029-11-04
ice cream,51,2035-01-31
vinegar,9,2034-04-30
potato chips,56,2027-10-31
eggs,72,2028-04-23
vinegar,11,2024-06-07
cereal,31,2035-03-13
olive oil,47,2024-05-26
bread,63,2028-06-04
pasta,84,2024-01-26
butter,78,2029-09-10
chicken,11,2024-07-12
beef,28,2030-11-19
yogurt,32,2026-11-23
eggs,48,2025-12-12
chicken,65,2026-09-26
salmon,41,2025-02-12
juice,44,2027-03-07
juice,25,2027-12-28
pasta,79,2027-11-12
milk,67,2024-06-23
potato chips,18,2024-01-16
potato chips,37,2030-05-16
potato chips,35,2029-02-21
flour,81,2024-04-28
juice,7,2027-12-20
chicken,76,2031-06-21
soda,78,2031-11-21
vinegar,61,2032-11-15
cereal,13,2025-06-27
cheese,41,2032-04-26
juice,58,2025-12-23
eggs,6,2033-11-03
tomatoes,54,2027-07-27
pasta,53,2023-08-20
chicken,11,2035-09-11
eggs,85,2031-02-18
butter,71,2035-02-05
juice,12,2023-02-13
cereal,89,2023-08-02
flour,37,2024-11-27
juice,69,2033-12-30
yogurt,45,2023-08-03
juice,93,2035-08-12
cereal,36,2033-01-25
eggs,75,2033-10-26
salmon,8,2026-04-23
beef,81,2034-01-07
juice,61,2030-10-31
yogurt,22,2036-05-25
rice,9,2027-03-04
potato chips,39,2028-08-02
cereal,98,2030-02-21
olive oil,47,2031-12-30
pasta,84,2027-01-10
pasta,65,2027-10-09
olive oil,83,2033-02-08
soda,76,2033-12-12
beef,29,2034-08-21
yogurt,10,2036-01-19
chocolate,71,2035-02-05
beef,9,2029-05-18
ice cream,68,2036-02-27
chicken,89,2025-03-28
salmon,10,2036-06-05
vinegar,58,2025-12-23
chicken,41,2034-04-06
olive oil,22,2025-05-09
ice cream,40,2031-07-17
apples,30,2033-07-27
chocolate,72,2034-08-24
salmon,24,2031-06-20
juice,12,2029-03-26
chicken,71,2030-11-06
soda,87,2033-09-12
chicken,87,2033-01-31
olive oil,58,2034-05-19
salmon,87,2031-02-03
beef,6,2024-03-19
cereal,92,2033-05-02
eggs,34,2027-01-03
ice cream,58,2029-04-21
rice,24,2036-07-29
potato chips,55,2027-05-15
flour,2,2026-04-30
cookies,31,2027-11-21
juice,61,2024-12-11
cheese,95,2026-03-29
chicken,49,2030-11-21
cereal,78,2034-09-24
vinegar,37,2032-04-30
sugar,27,2026-11-02
eggs,72,2028-02-27
chicken,27,2028-10-29
potato chips,85,2027-12-21
chocolate,42,2032-03-15
eggs,79,2035-04-11
pasta,69,2025-06-14
salmon,12,2029-04-15
tomatoes,71,2029-02-09
rice,58,2028-03-01
potato chips,57,2036-07-18
chicken,53,2034-03-05
potato chips,34,2028-02-08
juice,66,2027-12-05
chocolate,46,2029-03-05
cookies,96,2027-04-20
potato chips,13,2025-06-27
sugar,9,2027-08-12
pasta,24,2035-07-15
salmon,87,2027-05-11
ice cream,64,2023-06-21
eggs,8,2034-05-12
butter,66,2028-01-21
pasta,94,2029-07-20
cookies,29,2023-09-20
chocolate,8,2033-03-20
rice,29,2032-12-01
eggs,98,2025-03-16
beef,2,2033-09-28
yogurt,44,2030-10-30
chicken,97,2032-11-30
chocolate,76,2031-01-14
yogurt,18,2035-06-20
salmon,19,2028-05-06
salmon,69,2023-10-18
sugar,58,2028-04-28
chocolate,72,2035-12-14
bread,21,2034-11-14
beef,67,2027-02-27
eggs,84,2033-04-24
carrots,87,2036-02-17
chocolate,55,2033-09-17
pasta,5,2025-07-06
bread,84,2024-12-29
beef,92,2025-10-01
chicken,57,2032-06-19
cheese,39,2029-05-04
eggs,39,2030-05-14
eggs,55,2027-05-31
sugar,41,2026-08-06
rice,99,2026-05-16
potato chips,6,2024-04-15
pasta,77,2033-10-22
pasta,61,2026-12-24
carrots,37,2035-12-30
beef,62,2035-08-30
vinegar,61,2029-02-28
eggs,74,2026-08-05
sugar,81,2031-10-10
beef,81,2032-04-07
sugar,48,2024-12-15
juice,3,2031-06-14
juice,47,2029-05-10
eggs,77,2027-01-25
juice,84,2026-10-05
milk,71,2030-08-02
bananas,12,2030-09-19
eggs,70,2033-03-09
bread,5,2026-04-20
sugar,71,2028-08-03
juice,30,2035-10-11
ice cream,92,2034-09-20
olive oil,83,2030-08-18
vinegar,98,2028-06-30
milk,16,2035-04-14
juice,94,2035-10-17
cereal,85,2030-02-14
salmon,20,2028-03-31
vinegar,26,2033-10-29
rice,38,2025-05-23
olive oil,97,2027-07-04
eggs,30,2035-08-04
vinegar,89,2036-02-24
yogurt,89,2029-11-04
salmon,14,2024-02-02
apples,94,2035-10-17
pasta,77,2028-12-24
bananas,35,2030-09-08
milk,14,2030-09-12
chocolate,67,2026-09-07
cereal,69,2025-09-05
chicken,41,2026-11-28
bread,27,2026-03-05
eggs,52,2030-10-11
carrots,48,2025-03-29
juice,97,2025-07-13
milk,61,2023-09-30
olive oil,42,2029-08-07
salmon,30,2032-01-31
ice cream,18,2027-03-13
eggs,59,2034-07-13
chicken,84,2027-05-01
cereal,50,2032-05-08
potato chips,30,2027-12-27
chocolate,55,2024-07-28
eggs,57,2036-07-18
ice cream,7,2024-04-10
eggs,33,2031-09-30
potato chips,34,2031-12-02
chicken,70,2034-07-26
sugar,45,2023-05-18
chicken,21,2029-03-04
vinegar,81,2024-04-28
olive oil,90,2028-10-27
potato chips,65,2036-03-11
eggs,66,2027-04-25
beef,57,2036-07-18
ice cream,20,2023-08-01
potato chips,37,2024-10-13
olive oil,62,2031-01-03
flour,47,2032-12-09
beef,36,2036-01-22
beef,65,2029-02-23
ice cream,76,2030-02-02
vinegar,8,2033-10-01
salmon,3,2030-03-21
cookies,55,2035-08-26
beef,71,2035-08-14
potato chips,80,2026-09-03
salmon,50,2027-11-24
eggs,21,2029-10-02
soda,42,2032-08-23
beef,46,2030-10-02
juice,72,2031-07-23
rice,84,2028-05-20
flour,2,2023-06-27
chicken,6,2029-04-13
bread,3,2033-09-29
pasta,49,2034-01-02
sugar,32,2023-01-04
bread,49,2033-04-04
eggs,31,2036-02-14
eggs,41,2025-06-02
eggs,2,2031-02-10
vinegar,61,2036-09-05
potato chips,35,2027-10-25
vinegar,71,2029-01-07
potato chips,20,2026-12-03
juice,61,2029-11-20
chicken,73,2030-06-30
salmon,4,2032-01-24
sugar,87,2024-11-28
salmon,80,2025-12-18
pasta,85,2034-10-10
potato chips,92,2025-02-16
