itemDescription,Member_number,Date
yogurt,21,2026-06-07
yogurt,28,2023-05-21
bread,16,2026-03-18
yogurt,19,2025-09-29
ice cream,73,2026-04-29
flour,31,2035-07-31
flour,46,2030-03-15
bread,22,2025-05-26
chocolate,68,2026-02-22
flour,53,2027-05-29
apples,46,2034-11-03
bread,75,2033-07-11
sugar,51,2031-05-25
flour,59,2028-10-17
butter,29,2036-05-30
butter,85,2032-07-04
flour,80,2032-12-05
cereal,9,2032-10-12
milk,42,2023-04-20
juice,82,2025-08-31
soda,29,2032-12-01
onions,48,2024-09-07
cereal,96,2024-08-31
flour,79,2025-04-19
flour,8,2025-08-05
flour,41,2027-12-12
sugar,5,2024-02-28
bread,25,2031-02-06
apples,98,2025-07-21
apples,97,2034-06-21
flour,51,2030-01-16
yogurt,46,2026-09-12
eggs,2,2026-10-09
yogurt,94,2024-04-16
onions,14,2031-02-19
chicken,4,2026-10-22
cereal,91,2025-10-09
chocolate,10,2028-03-10
chocolate,32,2023-01-04
rice,15,2029-10-11
rice,58,2023-11-30
flour,95,2031-10-16
chicken,6,2026-09-25
sugar,58,2036-07-28
onions,91,2028-04-13
yogurt,7,2025-12-02
bread,55,2033-02-22
cereal,3,2032-08-27
soda,1,2024-04-30
eggs,58,2026-07-18
butter,59,2030-09-07
butter,33,2028-04-03
tomatoes,17,2028-01-06
eggs,76,2024-03-31
onions,54,2024-08-15
cheese,75,2034-02-17
cheese,16,2026-11-27
sugar,31,2032-07-24
chocolate,9,2027-10-02
cereal,28,2027-05-14
ice cream,80,2035-02-16
eggs,57,2028-07-05
ice cream,79,2026-07-21
chocolate,31,2034-02-01
bananas,37,2030-12-31
cereal,74,2024-01-14
potatoes,26,2033-09-18
bread,45,2023-05-30
yogurt,16,2025-10-28
flour,33,2034-06-30
butter,80,2023-12-11
pasta,59,2028-10-17
pasta,18,2032-11-12
bread,6,2026-09-25
butter,7,2025-02-24
butter,36,2035-04-07
bread,1,2032-02-29
juice,83,2024-06-27
potatoes,86,2028-05-26
juice,44,2035-03-31
tomatoes,39,2033-01-28
carrots,68,2035-05-31
soda,90,2024-08-03
chocolate,29,2026-05-20
onions,48,2028-09-28
cereal,92,2030-07-27
chocolate,27,2030-04-14
cereal,36,2030-10-08
milk,26,2034-09-10
bread,47,2034-04-13
cereal,60,2036-01-25
yogurt,43,2030-05-09
flour,75,2031-12-07
chocolate,82,2024-04-08
butter,73,2025-11-28
cereal,29,2024-03-23
bread,63,2033-06-16
bananas,51,2029-11-21
chocolate,46,2026-07-11
bread,77,2035-02-17
ice cream,59,2034-03-10
carrots,85,2033-08-12
cereal,83,2035-10-19
yogurt,1,2032-02-29
tomatoes,60,2029-07-03
butter,2,2024-01-20
yogurt,38,2029-05-05
potatoes,98,2030-12-18
butter,3,2030-10-13
cereal,77,2031-03-20
flour,67,2033-05-05
ice cream,55,2025-02-02
apples,82,2031-07-15
juice,84,2028-05-20
ice cream,86,2026-04-26
soda,44,2032-03-09
juice,59,2032-01-06
bread,1,2023-11-06
bread,7,2026-10-20
butter,30,2032-01-31
bread,26,2031-10-17
ice cream,48,2027-04-23
sugar,45,2031-02-02
sugar,6,2026-03-31
cereal,40,2032-12-03
flour,58,2036-03-21
soda,97,2023-02-23
apples,56,2030-05-05
milk,6,2026-08-13
cereal,83,2023-11-27
bread,25,2036-05-28
ice cream,59,2028-03-15
tomatoes,1,2027-07-01
bread,73,2032-07-07
apples,72,2032-07-05
milk,45,2023-07-09
yogurt,47,2032-07-16
onions,84,2027-07-18
flour,18,2029-04-01
potatoes,8,2025-11-13
milk,87,2024-11-29
yogurt,22,2032-10-06
chocolate,55,2027-05-31
flour,58,2036-07-28
chocolate,84,2027-05-01
chicken,46,2035-01-21
pasta,19,2028-02-29
chicken,55,2034-09-02
bananas,35,2035-02-18
sugar,85,2032-11-20
flour,83,2024-03-27
cookies,2,2027-09-01
sugar,98,2034-01-26
cereal,72,2031-09-10
onions,32,2035-03-05
flour,65,2023-08-25
bread,57,2023-04-18
sugar,61,2035-11-24
flour,46,2035-02-15
sugar,75,2025-03-17
chocolate,95,2032-02-13
bread,35,2034-02-10
rice,80,2027-08-05
bread,28,2027-03-31
soda,6,2033-10-13
butter,26,2036-09-03
cereal,69,2033-02-15
sugar,3,2023-09-24
milk,26,2026-09-19
yogurt,6,2023-06-11
butter,82,2036-05-01
cereal,53,2023-08-20
chocolate,33,2028-12-17
potatoes,78,2029-05-21
ice cream,51,2026-10-03
cereal,58,2036-03-21
cereal,17,2023-12-18
ice cream,12,2029-04-15
chicken,86,2036-06-19
cereal,34,2024-12-08
chicken,10,2035-09-04
bread,36,2032-11-17
cereal,64,2034-12-15
cereal,50,2028-07-07
sugar,78,2035-12-16
chocolate,28,2028-03-18
cookies,59,2026-07-04
ice cream,67,2036-08-18
butter,79,2033-04-03
butter,25,2023-12-30
cereal,3,2024-01-08
soda,74,2023-05-25
apples,38,2032-11-24
cereal,29,2032-07-19
eggs,48,2033-10-20
ice cream,13,2027-10-10
carrots,16,2032-01-29
cereal,99,2029-05-16
eggs,97,2032-05-23
ice cream,53,2030-08-12
bread,83,2023-08-05
chocolate,96,2035-03-25
butter,76,2023-07-06
bread,21,2034-05-02
ice cream,80,2028-02-28
bread,1,2025-03-10
sugar,88,2027-06-30
sugar,75,2024-07-02
cereal,50,2036-06-16
carrots,17,2025-04-04
cereal,87,2034-04-26
cereal,53,2030-02-11
tomatoes,44,2035-04-09
soda,62,2031-03-10
bread,94,2031-06-22
cereal,42,2033-01-10
flour,49,2036-09-07
chocolate,35,2026-05-04
milk,78,2025-04-09
bananas,30,2029-01-01
butter,28,2026-06-09
sugar,63,2024-11-30
sugar,18,2024-01-16
bread,5,2036-05-09
yogurt,4,2032-06-28
juice,79,2027-11-12
flour,83,2027-07-26
soda,94,2031-04-24
tomatoes,35,2033-04-15
butter,18,2025-05-07
chocolate,72,2034-10-08
eggs,42,2023-08-19
yogurt,12,2033-02-20
butter,28,2027-05-14
yogurt,80,2029-07-24
pasta,87,2036-02-17
cheese,16,2033-04-12
cheese,28,2026-01-15
chocolate,9,2033-08-25
flour,61,2034-07-21
cookies,36,2030-03-20
milk,37,2023-06-23
soda,93,2024-04-11
milk,66,2031-05-07
chocolate,51,2027-09-16
ice cream,24,2030-04-02
cereal,56,2028-02-03
sugar,45,2036-09-08
juice,25,2024-05-20
cereal,78,2026-09-17
yogurt,33,2031-09-30
juice,15,2027-11-09
pasta,99,2033-10-10
rice,60,2036-07-09
juice,6,2034-06-19
butter,54,2026-05-25
milk,89,2032-12-10
ice cream,93,2035-12-10
soda,35,2034-02-10
flour,99,2023-03-23
chocolate,74,2032-06-05
flour,55,2023-08-10
chocolate,74,2026-03-11
ice cream,59,2028-11-22
cheese,74,2028-09-29
soda,6,2031-12-24
milk,87,2033-04-21
sugar,80,2031-12-26
chocolate,15,2027-11-26
yogurt,81,2035-02-19
soda,42,2028-08-11
bread,46,2036-06-12
ice cream,48,2030-05-27
yogurt,53,2027-05-29
soda,29,2036-02-15
pasta,24,2036-07-29
onions,72,2034-08-24
sugar,55,2027-03-27
cereal,29,2031-10-07
sugar,6,2032-10-04
cereal,64,2030-07-07
chocolate,74,2035-11-06
onions,91,2036-04-16
eggs,42,2032-08-23
yogurt,29,2027-12-19
milk,71,2034-01-31
butter,3,2032-08-27
bread,36,2033-04-13
ice cream,67,2024-08-13
ice cream,89,2027-09-17
soda,84,2028-09-23
soda,14,2034-08-03
butter,33,2026-04-04
milk,67,2035-06-14
soda,93,2032-09-29
milk,6,2030-10-23
chicken,28,2033-04-30
soda,76,2024-03-31
butter,76,2034-11-12
yogurt,70,2023-02-05
flour,74,2036-02-05
flour,98,2031-05-13
juice,84,2031-06-23
ice cream,34,2035-03-01
bread,58,2030-04-20
cereal,20,2026-08-22
bread,94,2034-12-02
flour,5,2024-02-28
sugar,24,2034-02-14
sugar,69,2025-09-05
flour,82,2033-05-10
sugar,20,2030-03-26
potatoes,48,2024-02-09
flour,27,2025-01-08
soda,57,2033-08-20
ice cream,11,2032-08-05
yogurt,47,2025-01-28
yogurt,69,2033-12-30
flour,92,2027-07-09
apples,49,2036-02-10
eggs,75,2028-12-04
pasta,11,2027-03-21
bread,89,2023-08-02
sugar,36,2033-04-13
yogurt,32,2034-05-29
cheese,50,2026-06-06
ice cream,67,2023-06-10
sugar,53,2027-05-29
chocolate,93,2032-10-02
chocolate,19,2027-03-25
bread,94,2023-09-23
milk,99,2033-10-10
flour,93,2029-05-14
milk,29,2024-06-02
milk,86,2031-09-04
juice,94,2024-08-29
cereal,62,2023-07-27
milk,87,2030-06-27
bread,62,2035-03-29
ice cream,42,2035-07-14
cheese,39,2025-06-21
cereal,42,2023-02-10
cheese,20,2034-08-07
ice cream,83,2033-02-08
cereal,3,2026-12-01
milk,98,2034-12-23
yogurt,65,2028-01-02
cheese,44,2027-08-13
flour,98,2034-12-23
cereal,25,2032-03-02
butter,13,2028-10-12
sugar,29,2035-08-27
rice,70,2035-12-18
carrots,97,2034-03-08
apples,13,2025-09-30
onions,34,2026-11-15
chocolate,27,2029-12-25
sugar,37,2035-10-20
eggs,63,2034-09-25
milk,52,2026-05-28
yogurt,52,2027-04-03
bread,62,2023-10-20
soda,72,2026-10-15
onions,38,2032-09-22
sugar,92,2031-02-16
yogurt,10,2033-02-26
milk,39,2028-11-16
flour,19,2036-05-03
milk,44,2031-07-02
chocolate,10,2036-06-05
flour,36,2031-12-01
flour,8,2034-12-19
sugar,85,2025-04-05
tomatoes,68,2023-12-17
soda,36,2034-11-08
flour,32,2036-07-21
chocolate,48,2025-07-19
yogurt,17,2024-01-24
milk,5,2031-02-13
tomatoes,53,2033-06-29
cereal,25,2031-05-19
bread,11,2033-02-18
ice cream,87,2025-11-02
carrots,76,2031-11-27
juice,69,2031-11-16
sugar,68,2035-07-12
carrots,85,2030-02-14
soda,8,2029-10-15
milk,1,2032-02-29
cereal,85,2033-03-06
butter,71,2031-08-19
pasta,13,2030-05-06
flour,7,2036-05-04
apples,98,2036-04-09
rice,77,2029-08-16
butter,33,2025-06-11
soda,67,2030-08-23
sugar,34,2023-03-21
potatoes,41,2028-02-24
cereal,99,2036-07-25
yogurt,31,2027-11-21
soda,99,2028-11-08
pasta,87,2030-06-27
sugar,5,2024-03-07
chicken,14,2030-09-12
cheese,64,2029-01-19
sugar,80,2032-12-05
onions,30,2032-09-30
cereal,4,2029-07-28
ice cream,46,2034-11-03
flour,52,2026-01-06
sugar,42,2027-10-11
chocolate,17,2035-06-15
potatoes,93,2030-12-17
milk,27,2033-09-27
ice cream,31,2024-12-25
milk,28,2032-02-24
cereal,42,2029-09-21
chocolate,39,2028-07-21
cheese,39,2023-01-27
bread,39,2033-08-08
flour,42,2027-07-12
flour,18,2027-03-08
ice cream,56,2034-01-16
sugar,88,2035-07-27
chocolate,31,2035-03-13
chocolate,11,2036-09-06
ice cream,33,2025-06-11
milk,75,2023-03-02
potatoes,82,2033-01-23
carrots,20,2034-10-20
bread,86,2029-11-28
ice cream,37,2030-05-16
bananas,34,2027-05-05
butter,7,2033-01-11
carrots,71,2034-10-18
butter,86,2030-03-16
milk,95,2033-08-16
flour,59,2030-09-07
milk,30,2034-04-08
milk,19,2023-10-06
butter,61,2035-11-24
sugar,56,2024-02-23
cereal,98,2031-06-07
flour,29,2031-10-19
flour,68,2028-09-26
sugar,96,2023-09-28
flour,56,2034-01-30
juice,52,2024-01-15
cereal,6,2036-08-14
ice cream,53,2029-03-23
milk,95,2035-08-25
ice cream,6,2029-04-13
tomatoes,60,2036-01-25
bananas,48,2030-02-05
cereal,29,2030-01-07
bread,46,2032-09-25
soda,36,2030-03-18
sugar,18,2034-07-17
apples,38,2026-02-25
cereal,85,2027-11-06
yogurt,39,2028-07-21
butter,45,2035-11-15
soda,19,2030-07-23
eggs,28,2028-03-18
flour,28,2032-05-15
pasta,89,2032-12-10
onions,64,2026-08-25
chocolate,52,2033-01-27
ice cream,22,2034-04-20
cereal,70,2025-10-10
ice cream,44,2023-12-24
flour,80,2030-12-10
butter,18,2028-08-17
milk,8,2034-12-19
sugar,19,2033-03-21
bread,27,2023-02-02
sugar,13,2025-09-14
yogurt,53,2030-08-12
flour,42,2034-08-22
chicken,78,2028-04-24
butter,60,2031-03-26
ice cream,77,2029-08-16
flour,35,2026-05-27
pasta,20,2027-03-11
chicken,29,2030-06-08
chocolate,7,2030-05-11
bread,60,2029-01-26
soda,28,2029-08-21
bread,25,2027-11-22
yogurt,79,2026-04-17
chocolate,34,2028-09-19
ice cream,78,2023-06-14
juice,12,2023-12-20
butter,67,2026-09-07
bread,6,2030-10-23
milk,70,2034-07-26
chocolate,54,2034-11-21
sugar,51,2023-05-13
chicken,14,2032-11-05
yogurt,54,2025-06-24
pasta,76,2031-11-03
ice cream,6,2033-11-03
yogurt,11,2030-06-19
yogurt,46,2036-06-12
ice cream,42,2032-07-27
yogurt,8,2027-08-23
flour,53,2034-03-05
sugar,93,2036-04-04
milk,46,2035-01-21
butter,45,2023-07-09
onions,96,2034-04-09
milk,14,2026-07-09
bread,31,2026-11-20
cereal,26,2034-03-20
soda,60,2031-03-13
bread,11,2024-06-07
chocolate,20,2028-03-31
ice cream,14,2026-03-19
cookies,43,2029-06-24
soda,72,2025-04-12
milk,32,2028-10-02
yogurt,39,2024-04-23
sugar,96,2031-05-27
onions,44,2027-08-08
butter,49,2033-04-25
onions,20,2027-07-23
onions,26,2023-10-05
chocolate,6,2033-11-03
eggs,72,2030-04-30
bread,18,2035-06-20
flour,40,2033-07-28
butter,87,2025-11-02
chocolate,63,2024-11-30
potatoes,8,2034-05-12
cheese,7,2027-06-13
butter,27,2026-03-05
butter,57,2036-07-18
cereal,12,2034-07-05
milk,12,2027-02-16
ice cream,33,2032-10-18
sugar,34,2024-06-30
bread,15,2031-03-23
potatoes,92,2033-02-06
ice cream,36,2029-03-17
juice,40,2023-07-25
cereal,86,2029-07-12
flour,55,2034-09-02
cereal,79,2035-11-19
tomatoes,95,2027-08-22
yogurt,98,2029-08-15
tomatoes,63,2029-08-19
bananas,25,2033-08-03
bread,72,2026-07-17
bread,47,2033-06-09
cereal,71,2032-02-06
bread,42,2026-06-13
milk,22,2033-01-06
ice cream,71,2023-10-09
carrots,50,2030-09-23
soda,23,2023-06-29
cheese,66,2029-09-03
chocolate,99,2027-03-09
chicken,22,2028-09-25
bananas,21,2033-12-26
cookies,99,2029-03-28
cereal,14,2036-01-24
sugar,72,2033-07-08
flour,31,2024-12-25
pasta,6,2036-08-14
rice,19,2028-05-06
yogurt,58,2025-07-01
yogurt,41,2034-04-06
flour,90,2028-10-27
sugar,52,2027-09-25
flour,8,2029-03-14
flour,84,2027-05-01
milk,17,2028-05-10
yogurt,92,2034-06-22
ice cream,9,2030-12-16
cheese,94,2027-07-20
ice cream,88,2033-07-19
cereal,19,2029-02-05
apples,18,2030-12-07
rice,12,2024-06-19
cereal,28,2030-09-29
ice cream,35,2026-01-24
onions,41,2025-08-09
butter,77,2028-12-24
milk,17,2029-03-11
bread,8,2036-02-03
butter,54,2024-09-12
yogurt,6,2034-04-25
juice,81,2030-06-15
yogurt,12,2023-10-07
cereal,77,2031-03-20
butter,98,2035-07-26
cereal,55,2024-02-12
flour,46,2025-08-29
ice cream,20,2026-08-22
bananas,4,2023-09-15
potatoes,89,2029-11-17
milk,24,2033-10-02
cereal,34,2031-10-08
onions,55,2027-03-27
cereal,13,2030-06-09
butter,8,2036-07-02
sugar,57,2026-03-14
sugar,64,2034-12-15
butter,18,2030-05-17
cereal,71,2025-07-08
bananas,53,2029-03-23
cereal,65,2030-08-06
yogurt,54,2024-08-15
bread,56,2024-05-30
sugar,99,2029-03-28
soda,41,2034-04-06
soda,26,2027-08-17
bread,71,2025-08-28
tomatoes,29,2031-08-04
apples,98,2034-11-04
butter,17,2026-11-09
yogurt,87,2027-12-26
apples,22,2030-03-19
yogurt,63,2023-08-23
soda,53,2033-06-29
milk,84,2026-10-05
bananas,61,2034-09-15
cereal,41,2028-06-29
cheese,51,2026-12-16
milk,29,2025-10-30
cereal,24,2030-04-02
flour,3,2026-12-26
ice cream,11,2029-05-06
sugar,6,2033-03-07
bananas,36,2031-10-05
yogurt,2,2026-06-26
sugar,9,2031-10-14
milk,42,2029-02-18
yogurt,51,2023-09-03
bananas,6,2025-09-21
flour,67,2028-11-05
chicken,60,2028-06-13
cereal,94,2034-02-28
bananas,33,2032-11-16
yogurt,81,2030-08-14
flour,27,2031-11-09
chocolate,5,2035-05-07
soda,77,2030-04-11
ice cream,17,2026-05-22
bread,5,2024-02-28
bread,44,2024-04-20
bread,75,2033-03-08
rice,48,2036-04-29
yogurt,80,2034-10-24
cereal,62,2035-03-18
cereal,39,2027-09-15
sugar,49,2029-06-25
butter,6,2023-11-23
onions,55,2026-08-12
cookies,36,2028-09-17
chocolate,73,2033-05-31
cereal,26,2023-04-15
sugar,39,2031-09-19
milk,32,2031-04-05
bread,89,2023-02-15
soda,14,2028-10-26
yogurt,41,2028-06-29
yogurt,51,2030-01-16
butter,78,2032-08-16
sugar,36,2025-06-23
cereal,36,2031-12-01
milk,13,2031-09-15
apples,21,2023-09-02
apples,91,2034-05-31
onions,98,2025-02-04
milk,50,2030-09-23
yogurt,14,2023-07-28
bread,27,2024-04-21
sugar,18,2036-05-26
yogurt,13,2027-12-29
milk,96,2032-12-08
ice cream,3,2032-08-27
cereal,47,2024-08-19
bananas,76,2031-11-03
sugar,54,2033-04-09
sugar,69,2036-01-26
cereal,50,2028-07-07
chicken,32,2028-07-28
soda,57,2028-06-27
soda,81,2028-05-08
chocolate,74,2024-01-14
tomatoes,73,2034-11-10
soda,36,2034-08-08
yogurt,90,2024-11-02
ice cream,72,2033-01-02
carrots,96,2036-02-19
carrots,72,2036-01-17
flour,85,2025-03-19
cereal,69,2032-11-19
butter,87,2025-11-02
soda,47,2033-07-02
carrots,37,2030-10-15
rice,6,2024-03-19
ice cream,26,2032-03-07
onions,40,2024-03-05
milk,7,2032-09-28
flour,6,2026-03-24
ice cream,41,2028-06-29
soda,3,2033-05-27
ice cream,11,2024-07-12
butter,68,2026-01-26
yogurt,77,2028-05-27
butter,9,2031-03-16
chocolate,92,2030-07-27
eggs,74,2028-09-29
yogurt,9,2025-07-30
chocolate,38,2026-02-25
cheese,39,2036-07-08
flour,36,2027-07-22
cereal,84,2030-04-21
sugar,57,2036-01-14
carrots,67,2030-09-09
apples,62,2033-07-25
soda,90,2023-04-30
chocolate,18,2024-10-09
sugar,99,2025-07-15
ice cream,98,2023-09-21
cereal,42,2034-08-22
flour,4,2028-12-26
chicken,27,2025-04-23
carrots,87,2036-02-17
butter,41,2032-04-26
potatoes,27,2029-09-19
soda,92,2035-06-26
ice cream,54,2030-10-20
sugar,12,2025-02-11
juice,69,2033-04-05
chocolate,88,2030-06-04
bread,68,2034-02-18
rice,81,2023-05-26
cereal,88,2024-10-18
chocolate,43,2033-02-04
cereal,38,2023-09-07
butter,77,2026-08-20
soda,36,2032-10-31
butter,97,2024-03-09
tomatoes,33,2027-03-12
juice,88,2032-06-01
cereal,7,2030-03-03
yogurt,42,2029-08-07
soda,50,2029-05-31
yogurt,65,2033-02-09
butter,60,2029-02-04
chocolate,12,2024-07-27
milk,76,2031-11-27
sugar,84,2026-10-05
butter,56,2024-12-14
ice cream,37,2031-01-13
bread,87,2033-01-31
yogurt,96,2029-11-29
flour,34,2024-10-10
butter,75,2035-05-06
carrots,15,2028-01-22
eggs,34,2035-01-19
tomatoes,27,2024-03-22
cereal,89,2027-02-20
milk,50,2025-08-06
potatoes,64,2030-01-01
yogurt,43,2024-06-24
sugar,87,2033-01-31
tomatoes,36,2026-09-21
apples,88,2035-10-21
cheese,80,2024-05-25
eggs,13,2027-01-29
soda,80,2035-09-08
sugar,80,2034-03-26
tomatoes,38,2023-09-07
yogurt,23,2023-10-29
cereal,89,2023-12-09
rice,19,2030-07-23
ice cream,85,2023-06-26
soda,72,2025-04-12
cereal,70,2034-07-26
chocolate,12,2023-10-07
ice cream,38,2034-08-01
milk,39,2024-11-23
soda,99,2030-07-18
soda,99,2030-07-18
chocolate,65,2023-08-25
pasta,48,2025-03-29
sugar,3,2023-02-06
juice,84,2027-01-10
cookies,14,2026-09-02
chocolate,87,2023-06-06
butter,80,2034-03-03
sugar,78,2033-07-09
milk,82,2033-05-10
cereal,46,2026-09-12
butter,83,2032-09-06
ice cream,2,2028-02-07
milk,71,2033-11-17
rice,35,2026-03-10
soda,26,2026-09-19
milk,78,2033-03-27
bread,61,2034-01-03
butter,84,2026-08-29
ice cream,25,2025-05-21
bananas,31,2028-03-04
yogurt,31,2029-07-07
eggs,38,2028-08-27
cookies,88,2033-04-11
juice,52,2035-04-23
sugar,95,2034-11-06
soda,45,2023-07-09
cereal,60,2031-08-07
yogurt,68,2033-02-17
sugar,98,2031-06-07
pasta,52,2026-01-06
potatoes,93,2035-07-02
butter,78,2028-01-27
milk,16,2032-05-07
cheese,79,2028-01-19
carrots,49,2029-06-25
potatoes,61,2029-09-23
pasta,18,2026-07-29
yogurt,99,2027-02-04
bread,46,2035-02-03
sugar,45,2034-08-31
cereal,81,2031-03-03
bread,86,2029-11-28
sugar,28,2033-06-08
ice cream,20,2034-10-20
yogurt,35,2033-07-30
rice,77,2027-09-21
ice cream,49,2028-07-17
bread,55,2031-04-17
bread,20,2032-06-18
butter,24,2028-10-16
butter,28,2034-12-04
rice,40,2032-08-31
cereal,76,2034-11-01
juice,64,2029-04-29
juice,19,2029-02-05
flour,41,2023-12-23
chocolate,32,2028-07-28
ice cream,54,2024-09-12
chocolate,3,2030-06-02
butter,68,2032-11-11
juice,7,2023-12-26
cereal,52,2028-07-16
sugar,3,2026-04-11
juice,42,2034-08-22
cookies,87,2025-11-24
cheese,60,2028-02-06
bread,8,2032-10-10
chocolate,12,2032-09-07
milk,81,2032-01-13
milk,43,2033-11-20
pasta,29,2034-08-13
bread,52,2026-02-10
cheese,5,2031-02-24
milk,79,2027-11-12
chocolate,46,2031-11-18
flour,61,2025-12-19
ice cream,33,2031-10-06
chocolate,85,2029-09-28
chocolate,39,2023-01-27
soda,29,2030-06-08
yogurt,27,2025-04-23
sugar,44,2023-04-24
chocolate,89,2023-03-01
cookies,36,2035-06-12
potatoes,12,2024-07-27
milk,15,2029-01-06
pasta,34,2024-06-30
butter,93,2028-09-09
chocolate,16,2033-02-05
apples,42,2029-09-21
chocolate,10,2029-06-21
cereal,53,2030-02-11
ice cream,41,2028-02-23
pasta,67,2024-08-13
milk,52,2034-06-23
sugar,77,2036-05-06
yogurt,44,2023-02-07
ice cream,53,2027-11-30
cereal,41,2028-06-29
cookies,22,2034-03-09
chocolate,87,2023-09-29
apples,18,2028-07-23
soda,10,2029-09-17
soda,16,2035-08-02
juice,17,2032-01-11
chocolate,10,2033-06-27
cookies,20,2029-04-26
chocolate,44,2029-08-25
flour,2,2031-10-23
ice cream,61,2032-02-19
sugar,19,2029-10-17
cereal,67,2026-09-24
cereal,68,2036-02-27
eggs,96,2034-04-09
bananas,13,2023-08-29
cereal,29,2027-12-19
bananas,10,2023-09-08
cookies,31,2034-02-01
cereal,35,2034-11-11
sugar,23,2033-10-24
ice cream,87,2032-11-27
carrots,48,2025-03-29
milk,36,2028-03-02
chocolate,71,2024-05-10
butter,54,2025-11-01
chocolate,40,2035-11-26
cereal,84,2026-08-29
milk,50,2027-11-05
cereal,27,2030-05-19
bread,94,2031-01-08
tomatoes,14,2028-01-15
yogurt,18,2030-12-07
cereal,93,2028-09-09
chocolate,27,2036-08-30
sugar,94,2030-09-14
flour,42,2035-07-14
sugar,48,2026-03-22
milk,51,2034-01-17
flour,6,2036-08-14
cookies,47,2027-06-03
cereal,59,2024-10-29
juice,99,2035-05-23
bread,43,2024-12-21
bread,89,2033-05-09
ice cream,12,2034-06-08
soda,24,2034-08-28
yogurt,36,2031-10-05
yogurt,59,2028-03-15
carrots,72,2034-10-08
sugar,22,2030-03-19
potatoes,91,2034-05-31
potatoes,47,2023-01-30
milk,3,2035-07-05
cheese,96,2028-03-07
bananas,72,2033-07-08
yogurt,9,2029-02-25
chicken,79,2024-10-27
milk,61,2036-04-08
yogurt,65,2035-08-18
flour,53,2034-03-05
butter,12,2032-01-12
flour,64,2032-03-22
chocolate,48,2027-04-23
rice,45,2025-11-05
onions,10,2023-02-11
onions,68,2030-08-01
cereal,9,2030-06-23
pasta,61,2025-02-27
flour,72,2035-09-28
butter,68,2027-01-01
yogurt,63,2026-10-21
onions,7,2033-01-11
milk,58,2025-12-23
chocolate,76,2030-02-02
chicken,14,2036-06-22
sugar,86,2034-01-27
cheese,78,2036-04-24
onions,85,2032-08-21
milk,72,2032-07-05
tomatoes,79,2031-10-18
bread,34,2028-09-19
chocolate,62,2035-06-22
flour,27,2032-03-29
butter,85,2034-05-16
sugar,76,2032-08-17
butter,64,2032-10-23
flour,50,2027-11-05
cereal,87,2033-09-12
cereal,62,2028-04-14
cereal,40,2034-12-31
soda,73,2032-11-03
cereal,35,2028-07-31
bananas,12,2033-02-19
flour,86,2025-02-03
potatoes,81,2034-12-20
soda,62,2025-09-28
cereal,76,2024-03-31
potatoes,57,2028-03-11
bread,63,2030-11-11
cereal,71,2030-11-06
butter,99,2036-07-25
sugar,87,2035-08-23
sugar,14,2023-03-15
cereal,77,2024-10-11
soda,86,2029-05-27
cereal,20,2033-10-28
milk,79,2032-06-29
sugar,66,2027-07-03
onions,80,2031-01-30
bananas,12,2024-07-27
flour,60,2029-08-28
bread,88,2031-04-08
sugar,37,2027-01-27
rice,46,2031-11-18
sugar,22,2024-06-21
yogurt,7,2031-11-07
butter,86,2034-01-27
milk,67,2031-07-26
butter,10,2023-02-18
soda,11,2028-11-07
milk,23,2033-11-14
chicken,26,2026-01-13
bananas,39,2033-07-18
bread,78,2028-12-14
butter,42,2029-02-18
apples,36,2029-09-18
milk,33,2024-01-03
sugar,22,2032-02-11
chicken,79,2027-11-12
onions,89,2028-07-19
soda,95,2023-05-09
soda,5,2030-01-13
cereal,76,2029-01-23
cookies,66,2028-01-21
chocolate,82,2033-05-10
ice cream,57,2033-08-20
cookies,62,2025-06-08
ice cream,5,2023-05-31
butter,83,2034-01-21
ice cream,26,2023-01-29
pasta,36,2029-03-17
ice cream,25,2036-05-28
sugar,75,2026-05-01
ice cream,13,2034-08-05
flour,6,2033-10-13
milk,97,2033-11-07
flour,71,2029-02-09
bananas,71,2035-10-24
yogurt,72,2027-08-20
bananas,35,2031-12-17
soda,4,2027-09-12
milk,96,2023-04-01
bread,98,2035-12-22
onions,20,2030-01-21
bread,23,2025-05-16
cereal,94,2035-10-17
cheese,53,2030-01-31
chocolate,51,2029-11-21
ice cream,6,2035-08-08
milk,51,2034-08-04
milk,36,2033-05-26
ice cream,88,2024-09-25
butter,33,2036-01-16
juice,74,2034-11-17
chocolate,33,2023-09-26
juice,80,2026-11-11
yogurt,14,2030-05-01
bread,49,2032-06-16
chocolate,8,2023-07-07
butter,11,2027-01-18
flour,7,2031-07-05
ice cream,77,2026-01-21
bread,85,2032-07-04
potatoes,94,2023-10-25
milk,70,2023-02-05
chocolate,15,2035-10-06
ice cream,48,2031-02-09
flour,12,2027-06-21
cereal,4,2027-07-14
