itemDescription,Member_number,Date
milk,78,2029-05-21
milk,65,2026-06-27
pasta,91,2032-01-07
cookies,15,2029-01-06
ice cream,38,2035-07-07
milk,36,2034-06-27
cookies,4,2036-02-25
potatoes,9,2033-08-25
cheese,6,2034-04-23
pasta,29,2026-05-02
bread,16,2031-01-12
soda,12,2023-12-20
cheese,31,2028-03-04
cereal,50,2023-07-23
potatoes,56,2024-02-23
chicken,88,2033-11-02
carrots,28,2030-03-04
juice,79,2025-04-19
juice,16,2034-12-03
juice,75,2032-12-27
chocolate,62,2035-10-08
soda,37,2035-11-14
soda,58,2024-09-08
tomatoes,45,2035-04-26
ice cream,36,2032-10-31
ice cream,26,2030-07-20
tomatoes,52,2034-03-15
tomatoes,29,2031-10-07
cookies,16,2025-11-03
potatoes,38,2025-05-23
soda,27,2031-10-26
bread,85,2035-02-01
bananas,5,2025-03-24
yogurt,51,2025-01-05
cheese,39,2024-04-23
onions,33,2036-01-16
cereal,21,2025-11-17
eggs,38,2029-04-02
cereal,50,2028-12-28
eggs,56,2030-05-20
bread,80,2032-12-05
yogurt,88,2035-04-19
tomatoes,34,2031-10-08
tomatoes,49,2034-03-17
chocolate,1,2028-09-15
carrots,18,2029-09-27
apples,64,2023-07-11
carrots,77,2026-05-30
yogurt,32,2030-02-09
chocolate,79,2027-11-14
apples,80,2031-01-30
juice,55,2026-08-12
yogurt,98,2035-11-03
potatoes,76,2029-11-27
bananas,64,2033-05-25
milk,31,2026-10-01
milk,4,2027-07-14
ice cream,46,2027-11-25
ice cream,25,2033-10-04
yogurt,1,2026-07-05
potatoes,87,2024-01-29
cookies,6,2025-11-20
ice cream,42,2032-04-03
bananas,5,2032-07-28
pasta,99,2027-02-04
juice,65,2032-10-05
rice,78,2028-12-14
ice cream,45,2028-03-17
chocolate,21,2026-06-07
bananas,80,2035-01-22
pasta,33,2028-04-03
yogurt,63,2034-09-25
onions,31,2026-11-18
tomatoes,29,2032-12-01
milk,23,2024-10-14
onions,75,2025-07-20
potatoes,77,2030-05-12
apples,28,2033-04-30
eggs,94,2036-01-30
pasta,8,2034-05-12
onions,4,2027-03-06
apples,35,2023-09-14
ice cream,58,2026-04-18
bananas,99,2027-11-10
rice,35,2026-03-10
bananas,74,2034-01-01
potatoes,92,2034-09-20
onions,76,2032-05-09
tomatoes,5,2025-10-02
cheese,44,2031-07-02
pasta,10,2024-10-05
tomatoes,1,2028-09-15
soda,72,2035-12-14
onions,14,2024-12-19
carrots,58,2035-05-14
eggs,32,2035-09-07
rice,80,2030-12-10
chocolate,77,2025-02-01
bananas,51,2024-09-11
milk,28,2036-06-02
carrots,94,2030-01-11
cookies,39,2029-05-04
eggs,7,2030-08-25
bread,73,2033-05-04
potatoes,36,2031-02-20
onions,92,2034-01-24
cereal,79,2035-12-06
carrots,57,2029-05-07
onions,59,2026-11-26
juice,70,2034-07-26
carrots,8,2023-10-04
bananas,10,2024-03-06
cheese,82,2029-01-27
chicken,65,2035-08-18
bananas,87,2031-02-03
bread,30,2035-10-11
milk,75,2023-03-02
soda,76,2026-04-03
bread,94,2036-01-30
eggs,30,2027-06-22
cheese,13,2031-07-25
eggs,78,2027-02-01
cheese,45,2023-07-13
milk,10,2034-11-05
onions,93,2033-09-05
soda,60,2036-05-16
tomatoes,57,2036-01-18
tomatoes,79,2031-07-09
soda,18,2030-05-17
carrots,3,2032-08-27
apples,14,2027-01-31
onions,35,2033-09-02
juice,63,2029-08-19
rice,70,2033-10-25
cheese,39,2036-07-08
yogurt,93,2029-10-27
carrots,65,2032-10-05
apples,29,2025-10-30
cereal,43,2028-09-01
milk,75,2033-07-11
rice,37,2036-08-12
cookies,38,2034-08-01
milk,58,2026-07-18
cheese,42,2034-05-10
tomatoes,36,2029-12-05
chicken,36,2030-03-18
pasta,64,2026-10-29
pasta,54,2033-11-28
tomatoes,86,2029-11-24
apples,85,2033-03-17
cereal,10,2033-06-28
rice,20,2023-05-14
ice cream,90,2029-06-07
eggs,59,2026-08-15
chicken,66,2029-01-25
chicken,39,2024-11-23
soda,58,2035-05-14
yogurt,7,2030-07-05
pasta,99,2034-02-21
onions,30,2032-09-30
bananas,65,2032-10-05
apples,5,2033-11-23
cheese,27,2031-04-20
bananas,34,2032-04-19
ice cream,30,2030-08-07
bananas,82,2032-12-30
pasta,94,2035-10-22
chocolate,12,2034-06-09
yogurt,56,2036-08-25
tomatoes,15,2024-10-06
soda,20,2033-10-28
soda,49,2031-01-06
onions,94,2027-07-20
chicken,57,2025-09-09
yogurt,58,2028-01-03
rice,81,2028-08-16
onions,70,2032-05-13
bread,68,2027-10-27
soda,89,2035-06-07
chocolate,20,2026-08-22
juice,96,2028-03-07
tomatoes,21,2023-01-03
onions,71,2030-12-06
cereal,80,2025-12-03
milk,48,2024-12-15
chocolate,33,2025-06-11
carrots,98,2025-07-21
onions,64,2033-08-05
tomatoes,30,2035-08-04
bananas,45,2025-11-05
pasta,99,2035-09-14
pasta,95,2023-03-27
juice,80,2035-01-22
milk,54,2028-07-29
apples,16,2023-08-22
chicken,71,2030-08-02
onions,33,2034-06-30
ice cream,84,2034-05-11
rice,59,2029-04-22
bananas,20,2035-12-17
bread,33,2025-02-15
cheese,19,2029-02-05
tomatoes,11,2031-07-18
cheese,33,2028-08-04
rice,34,2028-09-06
bread,22,2032-04-28
carrots,53,2030-11-05
pasta,17,2028-01-06
cheese,8,2030-01-27
ice cream,6,2026-09-25
carrots,2,2025-07-05
yogurt,53,2030-02-11
cheese,3,2030-08-15
onions,65,2031-06-09
cookies,44,2034-03-14
juice,40,2024-02-11
potatoes,91,2034-05-31
potatoes,12,2030-09-19
chicken,39,2028-08-21
yogurt,93,2033-09-05
ice cream,61,2035-11-24
soda,87,2024-01-05
bananas,97,2029-12-07
cookies,52,2031-10-31
potatoes,71,2034-01-31
cereal,61,2034-11-20
eggs,12,2032-07-12
carrots,91,2024-04-13
juice,99,2023-05-29
eggs,81,2029-05-30
cereal,22,2030-12-28
onions,48,2031-04-14
cereal,85,2030-02-08
onions,51,2034-11-25
cheese,69,2035-01-15
juice,70,2031-12-12
pasta,92,2031-02-16
bananas,81,2036-04-14
chicken,53,2027-07-06
tomatoes,15,2023-03-28
onions,11,2033-05-06
pasta,83,2034-01-21
bread,14,2027-01-31
bread,61,2025-12-19
juice,51,2033-05-18
rice,66,2028-08-29
tomatoes,40,2029-09-25
bananas,40,2024-08-11
bananas,29,2032-01-02
carrots,93,2035-08-12
onions,18,2036-03-14
chicken,76,2034-04-01
rice,40,2035-11-26
juice,81,2034-12-20
milk,33,2031-10-06
rice,37,2034-02-19
bread,74,2034-10-06
bread,29,2032-01-02
juice,55,2026-08-12
chicken,32,2024-11-15
soda,16,2028-05-18
chicken,9,2025-09-23
juice,83,2032-11-01
chocolate,8,2029-10-15
yogurt,2,2028-02-11
tomatoes,6,2025-08-24
ice cream,40,2031-07-17
cereal,62,2027-04-13
apples,50,2035-08-03
soda,86,2029-05-27
cereal,78,2029-09-10
milk,30,2028-05-22
yogurt,88,2030-06-04
cookies,31,2034-12-30
carrots,27,2023-02-02
rice,70,2025-10-10
tomatoes,21,2035-07-08
tomatoes,85,2034-05-22
chocolate,92,2033-09-30
ice cream,88,2030-07-13
soda,36,2036-01-22
cookies,55,2034-03-19
tomatoes,4,2031-08-24
cookies,90,2029-08-06
chicken,97,2027-11-13
cookies,68,2029-12-16
milk,95,2025-07-10
carrots,4,2026-07-31
yogurt,3,2023-03-18
rice,94,2034-02-28
bananas,49,2034-10-15
onions,69,2029-12-09
chocolate,4,2028-03-25
chocolate,86,2031-09-04
juice,24,2029-09-02
tomatoes,41,2033-07-17
cereal,15,2028-11-03
chicken,80,2034-09-09
potatoes,66,2035-11-25
yogurt,69,2027-05-07
cheese,17,2035-01-05
juice,49,2023-04-05
bananas,61,2025-12-01
pasta,54,2027-06-07
chocolate,48,2035-04-05
chocolate,18,2023-06-24
tomatoes,54,2027-09-22
chocolate,19,2034-03-04
cereal,9,2034-10-30
cookies,22,2032-02-11
cookies,86,2028-05-26
eggs,26,2033-09-18
tomatoes,75,2024-09-15
carrots,74,2032-06-05
rice,43,2036-04-28
yogurt,39,2032-05-06
eggs,64,2034-06-01
yogurt,92,2035-11-05
eggs,21,2031-12-04
tomatoes,48,2024-12-15
ice cream,80,2028-02-28
ice cream,11,2028-02-09
bread,21,2029-12-30
cheese,30,2023-08-28
ice cream,48,2034-03-16
onions,96,2032-06-13
cookies,47,2032-07-16
onions,12,2031-04-18
pasta,89,2023-04-21
bananas,92,2025-10-01
bananas,51,2029-11-21
rice,81,2026-03-03
juice,75,2026-08-30
juice,86,2023-02-27
chocolate,77,2028-05-27
yogurt,42,2027-06-28
tomatoes,66,2030-07-19
cookies,88,2035-02-02
rice,26,2026-10-07
rice,88,2029-04-17
eggs,78,2034-02-15
eggs,89,2025-03-28
milk,69,2026-01-19
cookies,88,2035-02-02
eggs,5,2035-08-05
cheese,16,2027-12-14
soda,29,2023-06-09
pasta,77,2027-01-17
potatoes,69,2032-03-28
chocolate,32,2036-04-07
rice,5,2025-10-02
rice,63,2025-02-28
cheese,53,2035-09-20
juice,83,2025-06-28
cookies,66,2030-09-24
carrots,16,2029-01-03
yogurt,31,2029-06-18
cheese,61,2023-09-30
ice cream,9,2030-12-16
pasta,80,2034-03-26
cereal,60,2030-03-02
onions,72,2023-12-12
apples,78,2023-05-03
bananas,23,2033-11-14
carrots,75,2029-02-24
cheese,41,2031-11-25
bananas,17,2026-09-06
rice,56,2029-03-13
tomatoes,18,2035-12-03
chocolate,70,2023-02-05
cheese,5,2025-02-26
pasta,99,2029-10-25
rice,41,2036-01-01
cookies,23,2033-02-01
chicken,48,2035-04-05
yogurt,77,2036-05-06
pasta,78,2030-12-11
juice,99,2028-04-22
chocolate,89,2036-02-29
soda,11,2024-09-30
potatoes,14,2029-02-06
pasta,89,2023-03-01
apples,91,2023-05-27
soda,37,2035-10-20
onions,19,2028-01-26
bread,14,2024-02-19
apples,81,2032-02-09
cereal,70,2032-05-05
chocolate,78,2029-09-26
potatoes,1,2027-01-20
onions,64,2024-12-07
rice,35,2035-02-18
yogurt,25,2033-08-03
tomatoes,67,2036-08-18
cheese,84,2024-01-26
bread,47,2027-03-10
yogurt,30,2023-06-22
pasta,98,2031-05-13
pasta,23,2026-02-17
pasta,88,2030-07-09
chicken,61,2024-08-16
chocolate,48,2023-10-31
cheese,57,2028-04-12
tomatoes,95,2027-08-22
cereal,18,2035-12-03
chicken,19,2028-09-05
cheese,31,2033-05-01
milk,45,2025-11-05
tomatoes,35,2033-09-02
onions,22,2027-04-08
eggs,13,2026-09-22
potatoes,68,2035-07-12
cereal,99,2036-01-12
cereal,81,2034-12-20
onions,2,2035-08-06
potatoes,68,2028-05-29
rice,22,2029-09-04
tomatoes,99,2034-02-21
chocolate,48,2035-04-28
bananas,23,2023-10-29
carrots,62,2027-07-19
milk,88,2030-11-27
tomatoes,6,2032-06-06
chocolate,46,2035-02-15
bread,84,2031-07-14
milk,99,2029-10-25
ice cream,33,2025-05-05
bananas,37,2032-04-30
rice,69,2036-08-19
potatoes,37,2030-05-03
apples,36,2031-10-05
tomatoes,11,2036-09-06
milk,60,2025-12-27
onions,45,2027-05-04
chicken,71,2034-01-31
onions,6,2025-11-20
pasta,9,2029-10-26
pasta,90,2024-11-02
milk,75,2025-12-14
rice,25,2035-05-28
chicken,76,2033-11-29
rice,70,2033-04-23
bread,75,2025-11-07
chocolate,34,2030-07-03
eggs,47,2023-05-19
eggs,67,2023-06-10
bananas,91,2032-08-04
cheese,97,2025-07-13
bananas,65,2033-08-01
cereal,9,2024-11-24
rice,47,2024-08-19
chicken,52,2026-05-28
ice cream,35,2035-02-18
yogurt,84,2028-05-20
yogurt,6,2028-01-29
soda,54,2026-08-10
rice,78,2034-01-06
chocolate,8,2026-04-23
rice,36,2027-07-22
onions,30,2032-04-21
carrots,50,2030-09-23
rice,30,2027-10-05
cookies,13,2027-10-18
cheese,84,2034-02-02
potatoes,41,2029-02-10
pasta,49,2033-04-25
onions,64,2035-06-09
potatoes,59,2034-03-10
pasta,91,2028-07-25
soda,36,2032-09-23
juice,56,2032-05-01
eggs,16,2028-08-05
milk,55,2026-02-19
cookies,33,2024-06-05
tomatoes,15,2028-11-25
tomatoes,88,2023-02-17
potatoes,38,2026-08-16
chicken,22,2036-05-25
pasta,92,2031-02-16
cookies,21,2029-10-02
eggs,32,2035-09-07
soda,17,2035-01-05
juice,36,2029-06-15
carrots,92,2030-01-08
apples,20,2035-11-30
bananas,15,2025-01-30
cereal,53,2027-09-19
onions,2,2029-12-21
pasta,3,2031-06-14
yogurt,22,2029-07-30
milk,18,2032-03-31
cookies,51,2028-10-09
eggs,51,2033-04-28
cereal,40,2029-09-25
tomatoes,61,2029-05-17
rice,31,2026-11-20
bread,93,2032-10-02
onions,7,2028-10-23
chicken,87,2030-06-27
cookies,28,2024-08-09
cereal,71,2036-06-26
chocolate,38,2034-12-27
eggs,89,2030-01-02
juice,99,2034-10-31
onions,23,2023-11-07
ice cream,95,2024-05-27
apples,12,2023-01-06
yogurt,83,2030-09-21
potatoes,13,2027-12-29
pasta,81,2029-10-12
rice,19,2034-03-04
eggs,94,2036-08-04
potatoes,21,2024-01-27
yogurt,96,2023-04-09
soda,16,2024-01-19
bananas,96,2028-03-07
cereal,71,2034-01-31
juice,39,2033-08-08
cookies,21,2023-01-03
soda,40,2028-11-28
bananas,2,2028-07-20
yogurt,47,2024-12-18
milk,53,2033-07-16
chocolate,40,2025-08-08
eggs,96,2025-02-13
apples,85,2031-02-18
potatoes,50,2023-04-02
eggs,80,2031-12-26
bread,68,2027-01-01
onions,89,2033-09-19
eggs,9,2036-01-15
cookies,79,2027-05-06
juice,87,2036-07-20
bananas,33,2034-06-11
cereal,5,2031-08-26
tomatoes,39,2033-01-28
apples,22,2025-05-09
rice,1,2035-04-12
apples,36,2025-04-26
onions,30,2030-12-29
chocolate,6,2031-04-09
pasta,3,2025-11-21
milk,41,2031-12-25
onions,53,2033-06-20
cheese,17,2032-03-01
milk,85,2035-05-08
bananas,34,2023-09-16
soda,96,2035-09-25
juice,99,2025-05-04
chicken,19,2030-07-23
milk,8,2024-06-18
ice cream,84,2031-10-20
tomatoes,87,2024-11-28
onions,32,2025-08-03
pasta,41,2023-12-23
juice,5,2023-03-10
carrots,14,2026-09-27
potatoes,57,2025-10-19
eggs,35,2025-10-13
pasta,57,2036-04-23
cereal,88,2030-08-24
yogurt,43,2029-02-15
soda,91,2030-03-27
eggs,72,2029-08-22
potatoes,9,2031-03-16
juice,74,2025-02-21
cookies,96,2031-05-27
cereal,55,2031-08-15
tomatoes,71,2028-12-31
potatoes,92,2024-06-17
potatoes,38,2036-05-08
apples,39,2025-05-03
bananas,86,2031-09-04
yogurt,60,2029-03-02
ice cream,74,2025-02-21
bread,36,2034-11-08
milk,11,2028-07-14
juice,10,2033-02-26
bread,78,2035-12-16
cereal,77,2026-01-21
ice cream,20,2028-12-15
chicken,36,2032-09-23
carrots,95,2028-02-20
potatoes,8,2026-04-23
rice,39,2033-08-08
juice,48,2025-03-29
apples,66,2034-02-11
yogurt,16,2035-03-14
yogurt,27,2035-04-22
soda,88,2035-07-27
bread,32,2024-12-05
ice cream,17,2026-11-09
yogurt,54,2030-09-30
yogurt,6,2026-09-25
chocolate,96,2023-07-17
cheese,93,2027-12-30
yogurt,1,2035-04-30
milk,46,2032-05-11
ice cream,34,2032-10-27
potatoes,8,2032-05-26
tomatoes,79,2028-06-18
yogurt,14,2032-01-10
soda,48,2034-11-16
rice,37,2035-12-11
cookies,94,2033-01-13
rice,86,2023-12-10
chocolate,90,2033-03-05
tomatoes,35,2033-04-15
tomatoes,3,2029-02-19
cereal,59,2034-09-14
apples,40,2029-09-25
apples,21,2024-12-26
cookies,33,2023-09-26
cookies,17,2029-12-11
onions,18,2031-06-30
rice,29,2035-08-27
bread,27,2026-06-01
ice cream,32,2030-02-09
chicken,8,2023-10-04
chocolate,17,2032-06-11
chicken,49,2033-04-04
apples,57,2033-12-25
apples,18,2023-11-22
bananas,20,2030-10-24
onions,81,2026-04-07
bread,10,2032-05-17
cereal,4,2025-12-25
rice,41,2030-12-14
potatoes,20,2029-08-09
milk,28,2027-05-22
cheese,16,2029-03-20
bananas,16,2031-02-12
eggs,36,2028-04-11
soda,57,2032-03-24
juice,7,2030-03-03
pasta,32,2031-08-03
cookies,87,2027-01-24
chicken,91,2035-07-10
tomatoes,19,2028-06-28
cereal,33,2023-10-03
cereal,49,2036-05-13
soda,16,2036-01-09
soda,19,2030-09-03
chocolate,84,2026-10-05
carrots,83,2024-12-28
rice,63,2028-06-04
juice,57,2028-12-06
cheese,45,2025-03-21
juice,7,2023-04-12
apples,86,2035-03-23
cookies,48,2031-04-14
potatoes,38,2024-03-28
bananas,4,2023-09-15
pasta,10,2024-10-05
chocolate,96,2026-11-21
juice,80,2027-02-02
juice,72,2025-08-02
bread,41,2035-07-20
potatoes,57,2031-12-23
tomatoes,92,2032-03-18
bread,41,2025-02-12
chocolate,51,2032-07-13
apples,36,2033-11-18
cookies,14,2034-08-11
eggs,55,2031-04-17
juice,36,2036-01-22
cookies,98,2023-02-22
pasta,35,2032-10-25
milk,45,2035-04-26
juice,90,2032-05-10
chocolate,15,2027-11-09
bread,34,2031-12-02
milk,96,2031-11-15
cereal,71,2024-03-10
soda,2,2027-09-01
pasta,46,2025-08-29
rice,76,2031-05-02
soda,9,2029-03-16
bananas,3,2031-06-14
onions,64,2026-02-03
apples,28,2033-06-08
bananas,82,2035-03-19
onions,12,2029-10-01
eggs,80,2028-02-28
cereal,8,2030-03-17
cheese,33,2031-02-05
chocolate,66,2027-04-25
potatoes,80,2034-09-09
apples,12,2028-03-12
apples,13,2025-09-30
cereal,52,2035-03-24
bread,77,2025-11-18
juice,1,2027-07-01
eggs,91,2029-10-31
apples,9,2026-03-07
potatoes,71,2035-05-26
soda,20,2026-12-03
yogurt,70,2024-12-23
eggs,6,2034-04-23
cookies,79,2035-07-13
chicken,18,2031-06-30
chicken,17,2025-04-04
carrots,39,2031-01-19
soda,56,2032-08-24
tomatoes,34,2033-12-20
eggs,81,2034-04-17
rice,50,2023-07-23
eggs,54,2033-09-21
pasta,58,2029-09-30
onions,36,2027-07-22
chicken,88,2028-08-06
rice,53,2030-11-05
cookies,76,2034-04-01
chocolate,52,2027-05-17
bananas,20,2029-05-23
ice cream,1,2025-12-10
cheese,58,2035-05-14
ice cream,19,2023-04-03
tomatoes,47,2036-05-18
chocolate,81,2023-08-27
carrots,95,2033-02-16
yogurt,55,2026-01-05
cookies,83,2034-06-28
pasta,26,2030-03-01
cheese,61,2025-12-15
cookies,87,2027-01-24
bread,67,2030-11-13
apples,56,2025-03-18
cookies,26,2033-02-23
bananas,11,2028-11-07
yogurt,96,2030-05-24
milk,40,2028-05-05
soda,36,2030-03-20
bananas,80,2027-09-04
ice cream,68,2036-02-27
milk,52,2035-11-18
onions,79,2032-06-29
cookies,84,2031-10-20
potatoes,39,2023-01-27
bananas,37,2030-05-03
ice cream,99,2033-05-22
bananas,6,2026-03-31
bananas,48,2026-07-07
carrots,14,2026-09-02
eggs,54,2026-06-17
apples,10,2024-10-05
pasta,93,2030-01-26
ice cream,96,2023-09-28
pasta,44,2035-03-31
bread,6,2036-02-09
soda,42,2033-01-10
yogurt,24,2030-04-02
ice cream,69,2031-11-16
chocolate,33,2034-02-03
chocolate,66,2033-01-26
cereal,4,2031-11-13
bread,57,2036-04-19
pasta,94,2031-04-11
bread,48,2035-04-05
rice,89,2030-04-03
chicken,30,2027-12-27
soda,29,2027-08-18
juice,58,2030-04-09
ice cream,72,2032-12-02
milk,78,2034-11-29
eggs,29,2033-01-08
yogurt,37,2027-07-13
rice,8,2023-10-04
pasta,25,2031-02-06
cheese,67,2030-09-09
pasta,20,2035-11-30
soda,83,2023-07-22
carrots,58,2029-07-17
soda,70,2024-09-03
yogurt,82,2035-03-19
onions,51,2034-04-24
carrots,72,2029-12-06
milk,38,2035-03-17
cheese,93,2033-09-05
juice,29,2034-08-13
milk,34,2031-04-28
milk,47,2032-06-08
chocolate,10,2032-07-03
pasta,32,2036-04-07
ice cream,91,2030-12-23
apples,35,2027-10-25
cereal,59,2026-11-26
milk,82,2033-01-23
pasta,5,2032-07-28
bread,69,2028-11-21
tomatoes,54,2027-07-27
milk,49,2033-10-11
bananas,20,2024-07-25
rice,52,2035-04-23
bread,32,2032-02-28
rice,91,2025-05-02
potatoes,56,2030-10-27
chicken,84,2026-10-05
carrots,98,2030-10-26
ice cream,96,2035-09-25
ice cream,75,2025-01-07
chocolate,92,2028-05-13
carrots,26,2026-09-19
cereal,81,2030-11-07
yogurt,35,2029-11-22
juice,4,2029-03-18
apples,99,2023-03-07
tomatoes,72,2034-07-09
rice,74,2032-01-15
ice cream,85,2036-04-22
chicken,37,2035-12-30
chocolate,46,2035-11-08
chocolate,82,2030-08-26
milk,41,2030-01-10
tomatoes,92,2036-06-17
carrots,23,2032-01-03
carrots,15,2032-10-22
chicken,18,2024-11-18
chocolate,42,2023-02-10
chicken,87,2035-08-23
cookies,86,2034-09-04
bread,89,2028-05-09
chicken,58,2026-05-24
chicken,37,2035-12-11
yogurt,88,2026-01-09
apples,12,2035-02-22
ice cream,73,2030-06-18
bananas,6,2023-06-11
apples,49,2034-09-07
eggs,51,2023-05-13
cheese,16,2036-07-03
onions,99,2025-08-19
chocolate,42,2029-02-18
chicken,66,2024-12-12
onions,95,2023-03-27
cheese,27,2027-04-29
milk,27,2025-04-23
soda,32,2027-01-22
cereal,54,2023-11-26
bread,10,2026-07-14
rice,66,2026-02-24
carrots,79,2029-04-19
cookies,8,2031-01-31
chocolate,85,2035-10-14
ice cream,78,2027-10-20
chicken,82,2025-11-26
potatoes,82,2026-01-08
milk,80,2029-10-10
carrots,57,2026-07-23
juice,70,2023-04-16
apples,36,2028-09-17
pasta,12,2034-07-05
yogurt,56,2035-10-03
chicken,12,2034-06-09
soda,92,2030-08-08
juice,79,2027-11-12
eggs,88,2036-07-04
carrots,20,2028-05-25
soda,29,2034-08-13
chicken,64,2023-09-04
tomatoes,7,2029-03-21
potatoes,79,2030-04-06
soda,89,2035-06-07
apples,11,2025-10-12
cereal,41,2025-01-19
milk,60,2029-02-07
chocolate,19,2028-05-06
cheese,38,2033-07-07
carrots,48,2032-06-07
potatoes,3,2025-03-04
cookies,41,2036-06-20
cookies,94,2027-07-20
soda,37,2031-01-13
cereal,3,2023-02-06
potatoes,36,2025-03-30
chocolate,28,2035-05-19
apples,17,2026-05-22
bread,15,2035-10-06
juice,74,2033-03-22
onions,44,2034-10-02
soda,62,2031-01-03
cheese,54,2034-07-18
tomatoes,40,2024-11-14
rice,42,2023-09-18
chicken,13,2034-04-07
carrots,20,2029-05-23
milk,76,2033-11-29
cookies,75,2025-03-17
juice,97,2029-11-03
pasta,59,2034-09-14
chocolate,54,2035-12-31
tomatoes,21,2028-06-15
carrots,76,2031-04-22
chicken,30,2023-10-11
onions,34,2026-11-15
potatoes,39,2033-02-11
juice,72,2028-04-23
potatoes,96,2034-04-09
carrots,92,2035-11-05
cereal,72,2036-01-17
apples,3,2023-02-06
cookies,29,2028-03-20
eggs,89,2030-01-02
juice,21,2033-12-26
cheese,70,2034-07-26
ice cream,44,2032-03-09
pasta,66,2023-06-19
carrots,58,2034-06-15
bread,48,2025-01-16
milk,28,2028-03-18
pasta,25,2035-09-16
cheese,98,2033-12-13
cheese,87,2024-11-28
soda,9,2024-10-19
cheese,32,2034-11-24
carrots,36,2023-07-26
ice cream,62,2036-06-27
cookies,94,2026-10-12
tomatoes,95,2031-07-11
chocolate,10,2033-01-12
ice cream,95,2033-02-16
eggs,23,2030-09-05
cookies,72,2033-07-08
ice cream,11,2030-05-26
bananas,32,2032-02-28
eggs,27,2030-05-19
potatoes,6,2032-12-18
rice,24,2032-11-13
potatoes,30,2027-02-14
yogurt,57,2033-11-24
apples,4,2027-07-14
onions,83,2033-08-27
cereal,77,2035-02-17
carrots,86,2028-05-26
rice,25,2026-12-17
onions,32,2027-08-24
potatoes,13,2033-08-23
cheese,53,2035-09-21
chocolate,8,2023-06-17
soda,11,2027-01-18
eggs,31,2035-11-16
milk,91,2026-08-21
chicken,54,2028-07-15
carrots,24,2034-02-14
milk,17,2023-06-08
cookies,34,2023-08-14
ice cream,53,2029-03-23
potatoes,72,2033-07-08
soda,48,2025-01-16
milk,61,2025-07-14
eggs,59,2023-02-19
chicken,43,2035-08-31
milk,83,2030-08-18
potatoes,85,2030-02-08
ice cream,16,2028-08-23
bread,38,2033-07-07
cereal,18,2031-10-02
carrots,35,2033-06-21
yogurt,38,2030-11-29
pasta,16,2026-11-27
juice,53,2035-09-20
juice,22,2025-04-29
cookies,95,2034-11-06
bread,22,2033-08-31
chicken,61,2024-06-26
chocolate,27,2027-10-22
tomatoes,5,2036-02-20
rice,59,2031-05-10
carrots,33,2034-06-11
cookies,14,2029-05-19
apples,34,2030-07-01
potatoes,39,2030-05-14
pasta,32,2024-11-15
juice,69,2033-04-05
rice,33,2034-02-03
ice cream,29,2023-12-02
tomatoes,45,2035-11-15
cheese,81,2036-02-04
ice cream,63,2029-01-29
milk,16,2036-07-16
bread,66,2031-06-24
cookies,86,2026-04-26
onions,5,2036-04-20
apples,98,2031-02-04
bananas,85,2025-09-19
bread,58,2024-09-08
juice,55,2030-04-16
carrots,36,2026-02-15
ice cream,48,2023-12-13
chicken,60,2031-09-13
cookies,30,2030-03-13
ice cream,60,2029-08-28
rice,57,2033-12-25
potatoes,73,2030-06-18
bread,59,2036-03-18
chicken,41,2034-04-06
chicken,42,2029-12-19
cereal,49,2031-10-27
apples,1,2030-04-13
potatoes,41,2027-12-24
tomatoes,68,2027-12-03
ice cream,5,2035-02-25
cheese,14,2028-07-22
chocolate,51,2028-02-16
milk,9,2024-03-04
milk,80,2028-11-02
milk,1,2024-08-10
cereal,1,2028-09-15
yogurt,77,2031-04-26
chocolate,92,2025-02-16
cereal,57,2036-07-18
apples,30,2033-07-27
onions,64,2026-08-25
juice,63,2026-01-07
onions,56,2032-09-18
chocolate,8,2026-04-23
apples,12,2029-03-30
pasta,61,2026-12-24
eggs,80,2035-02-16
eggs,74,2026-05-18
rice,71,2033-06-12
soda,45,2034-11-19
potatoes,48,2034-11-16
juice,41,2027-03-26
juice,10,2033-06-27
cereal,10,2032-06-24
apples,93,2032-04-01
cereal,16,2023-08-22
tomatoes,56,2029-04-08
bread,72,2024-08-06
onions,65,2024-02-17
pasta,54,2027-09-22
bread,56,2025-05-12
juice,52,2028-07-24
juice,77,2035-02-17
milk,29,2031-02-26
potatoes,43,2034-04-21
potatoes,42,2036-06-24
pasta,31,2026-11-14
cereal,24,2035-03-26
pasta,41,2028-02-23
chicken,84,2026-02-11
milk,37,2023-02-03
yogurt,78,2029-05-21
milk,77,2031-06-17
tomatoes,58,2035-12-26
cookies,22,2024-06-21
rice,12,2031-09-07
cheese,69,2031-11-16
soda,48,2026-06-22
chocolate,44,2035-03-31
onions,46,2036-08-01
chicken,76,2031-06-21
bananas,23,2023-02-24
yogurt,37,2023-06-23
potatoes,3,2030-10-13
bananas,64,2034-06-01
bread,39,2030-05-14
