itemDescription,Member_number,Date
carrots,33,2029-06-14
tomatoes,36,2033-01-25
rice,64,2036-06-01
yogurt,16,2035-03-14
chicken,58,2030-04-17
chocolate,11,2032-08-05
carrots,87,2023-12-16
rice,48,2026-07-07
bananas,15,2031-10-30
bananas,91,2034-06-07
onions,27,2034-09-05
cereal,48,2029-09-16
carrots,68,2035-02-21
cookies,64,2023-03-20
yogurt,91,2031-06-05
milk,2,2033-07-04
bread,22,2033-05-13
soda,34,2026-12-10
potatoes,85,2029-06-20
carrots,81,2024-04-28
chicken,50,2033-06-03
milk,96,2031-12-05
soda,92,2027-04-19
soda,12,2029-03-30
chocolate,12,2023-02-13
rice,81,2033-03-30
juice,22,2027-06-08
bananas,3,2026-12-26
cheese,89,2028-10-05
chicken,54,2024-02-04
onions,16,2025-10-06
juice,29,2032-07-19
milk,85,2023-12-04
cheese,47,2030-11-24
bananas,63,2027-08-25
cereal,5,2035-03-08
juice,88,2035-07-27
pasta,49,2032-06-16
eggs,14,2036-06-22
tomatoes,47,2024-08-19
juice,64,2027-01-12
potatoes,1,2024-07-16
rice,62,2023-11-16
yogurt,84,2030-08-03
pasta,73,2033-03-25
bananas,6,2026-07-19
chocolate,36,2025-08-17
potatoes,91,2024-03-18
rice,93,2028-05-24
bananas,57,2033-08-20
pasta,35,2034-12-16
rice,40,2034-10-26
juice,28,2036-06-02
chicken,42,2032-08-23
soda,94,2034-10-12
soda,54,2023-12-07
juice,93,2034-03-25
pasta,45,2026-08-09
tomatoes,32,2027-08-24
apples,53,2027-11-30
cookies,89,2036-07-12
potatoes,59,2024-10-25
potatoes,9,2034-07-01
carrots,31,2034-02-01
pasta,58,2026-04-18
juice,50,2031-03-02
cheese,70,2026-05-06
bread,65,2024-06-06
ice cream,9,2027-07-07
milk,42,2032-03-15
cookies,51,2029-11-21
eggs,28,2027-05-22
apples,35,2030-10-07
bananas,39,2034-10-22
apples,83,2025-11-09
soda,12,2030-09-19
bananas,58,2029-12-24
eggs,80,2024-05-25
bananas,46,2030-03-15
milk,41,2033-08-04
chocolate,85,2035-06-16
ice cream,86,2031-01-23
yogurt,13,2024-01-22
bread,5,2024-02-10
soda,35,2025-05-17
juice,20,2034-06-05
cheese,70,2033-10-25
cheese,80,2035-01-08
ice cream,41,2025-02-12
carrots,67,2031-07-31
bananas,87,2031-02-03
juice,17,2028-01-06
chicken,77,2027-09-26
tomatoes,1,2027-01-20
bananas,41,2027-12-24
milk,7,2026-03-16
soda,7,2036-05-14
rice,81,2023-08-27
ice cream,60,2029-03-02
cookies,8,2026-08-11
yogurt,69,2025-02-18
ice cream,69,2027-05-23
rice,31,2035-11-16
tomatoes,9,2036-01-15
bread,87,2032-11-27
bananas,43,2029-09-05
ice cream,9,2031-10-14
onions,35,2023-01-08
onions,50,2026-06-06
soda,87,2034-04-26
soda,25,2036-05-28
soda,71,2025-07-08
bread,33,2034-10-16
pasta,19,2030-07-23
cereal,40,2034-10-26
onions,5,2031-08-26
cheese,56,2027-10-31
yogurt,61,2032-03-16
potatoes,3,2031-04-02
milk,99,2034-12-10
tomatoes,73,2027-07-05
chocolate,22,2030-07-11
chocolate,84,2027-07-18
soda,93,2036-01-02
bread,98,2025-03-16
juice,47,2023-05-17
yogurt,81,2028-05-08
chocolate,49,2028-02-25
chocolate,92,2035-11-05
tomatoes,39,2029-07-25
chocolate,20,2035-12-17
chicken,59,2026-07-04
soda,65,2030-08-06
cookies,62,2027-07-19
bread,48,2032-06-07
cheese,66,2026-06-04
bananas,25,2023-07-04
cookies,81,2031-05-08
chocolate,27,2031-10-26
chocolate,4,2032-02-20
rice,72,2035-12-14
cheese,74,2031-04-06
apples,19,2025-11-19
onions,15,2028-11-25
ice cream,3,2033-06-30
bread,64,2025-05-11
eggs,73,2035-12-13
cookies,64,2026-08-04
apples,31,2023-07-16
pasta,31,2034-12-30
apples,39,2028-01-12
cookies,8,2032-02-12
soda,39,2032-04-09
onions,86,2030-11-02
onions,16,2024-01-06
rice,52,2031-10-31
rice,41,2034-06-17
chicken,70,2023-02-05
cheese,75,2023-03-02
chocolate,34,2026-11-15
onions,20,2032-06-18
chicken,2,2034-06-06
bananas,39,2024-06-01
cheese,6,2033-01-01
chicken,48,2027-08-15
soda,87,2033-10-16
rice,44,2025-02-19
bread,85,2035-07-22
chicken,23,2026-10-25
cookies,47,2036-05-18
eggs,58,2034-07-25
eggs,19,2029-02-05
onions,86,2035-12-29
potatoes,99,2024-06-28
cereal,22,2030-03-19
chocolate,44,2029-05-29
tomatoes,60,2024-12-17
eggs,59,2024-10-25
tomatoes,99,2026-05-16
potatoes,31,2033-12-15
cheese,92,2027-03-19
chicken,87,2030-06-27
pasta,1,2030-06-16
bananas,12,2032-07-12
potatoes,48,2026-06-22
potatoes,83,2032-11-09
cheese,83,2032-09-26
apples,3,2025-08-10
juice,97,2036-05-11
onions,89,2028-05-09
tomatoes,61,2032-05-16
ice cream,74,2025-01-17
rice,69,2032-12-11
cereal,17,2035-05-11
eggs,78,2029-05-21
potatoes,84,2028-05-20
bread,7,2033-01-11
bananas,26,2033-10-08
bread,68,2023-06-04
apples,43,2033-07-24
potatoes,26,2036-03-28
yogurt,98,2034-11-04
milk,95,2023-12-03
juice,21,2026-04-05
rice,51,2028-09-22
onions,26,2034-03-20
bread,24,2031-06-20
potatoes,62,2035-08-30
potatoes,79,2035-04-11
chicken,60,2028-06-13
chicken,54,2023-12-07
potatoes,61,2025-07-14
yogurt,28,2027-05-22
bread,58,2034-06-10
onions,52,2026-12-27
apples,36,2023-10-21
soda,73,2033-01-09
tomatoes,50,2031-05-22
cheese,37,2024-01-11
milk,69,2023-10-18
carrots,11,2029-11-16
apples,73,2032-04-25
carrots,95,2034-12-05
bananas,66,2025-05-19
carrots,41,2028-02-23
onions,69,2027-06-17
cereal,62,2024-01-25
bananas,38,2031-03-28
carrots,17,2024-07-13
cereal,53,2027-03-05
chocolate,62,2032-04-27
tomatoes,10,2033-08-22
cheese,70,2033-09-14
cereal,79,2024-09-27
juice,83,2030-08-18
soda,62,2024-01-09
apples,94,2023-01-13
rice,27,2031-11-09
cheese,73,2033-07-14
soda,16,2027-11-04
bread,63,2029-01-09
ice cream,55,2031-09-29
soda,43,2033-07-24
milk,34,2030-07-01
pasta,15,2025-10-03
ice cream,26,2023-10-05
cookies,79,2027-11-14
cereal,83,2031-06-04
carrots,59,2026-08-14
potatoes,71,2032-02-06
onions,8,2028-08-13
bananas,75,2026-08-30
cookies,25,2036-05-19
bread,42,2023-08-19
soda,61,2035-11-11
chocolate,44,2027-10-03
rice,87,2034-04-26
chocolate,30,2030-03-13
cookies,40,2031-07-19
cheese,61,2032-05-16
juice,23,2023-02-24
yogurt,91,2034-06-07
chicken,97,2025-01-25
rice,61,2027-12-15
soda,14,2024-03-08
ice cream,72,2028-04-23
onions,79,2032-02-10
potatoes,94,2034-09-22
onions,33,2031-09-30
cheese,72,2031-09-10
chicken,89,2036-07-12
chocolate,81,2034-11-02
carrots,81,2036-02-04
cheese,17,2026-01-14
juice,36,2031-10-05
cookies,20,2033-10-30
carrots,58,2027-04-17
chocolate,3,2036-03-07
yogurt,5,2024-02-10
carrots,81,2035-02-19
eggs,78,2036-08-22
potatoes,70,2028-12-12
yogurt,52,2029-12-03
cheese,8,2025-08-05
juice,64,2025-05-11
cookies,6,2029-02-14
onions,50,2025-01-03
ice cream,54,2023-12-07
eggs,9,2029-02-25
cheese,26,2034-03-20
chicken,97,2033-05-30
yogurt,68,2025-02-08
juice,85,2028-08-14
tomatoes,22,2033-05-13
milk,54,2027-06-07
pasta,5,2025-03-24
cereal,86,2023-10-14
carrots,41,2030-09-13
bananas,6,2025-08-24
juice,94,2023-11-18
cereal,42,2025-09-25
eggs,79,2032-12-17
tomatoes,19,2029-08-23
milk,12,2029-03-30
yogurt,29,2024-04-17
tomatoes,7,2026-03-16
pasta,93,2030-01-20
tomatoes,52,2030-10-11
carrots,81,2034-11-02
milk,18,2036-03-26
yogurt,35,2035-06-25
soda,36,2032-08-15
bread,51,2033-04-02
potatoes,49,2028-02-18
cookies,19,2036-08-23
rice,90,2029-08-06
potatoes,62,2024-01-18
cookies,44,2027-05-30
eggs,13,2027-10-18
tomatoes,24,2028-10-30
carrots,99,2029-03-08
juice,41,2033-12-17
tomatoes,12,2027-08-19
cheese,38,2035-10-09
chocolate,45,2023-05-18
potatoes,2,2023-02-20
eggs,81,2023-12-19
juice,4,2026-07-31
tomatoes,57,2034-05-24
yogurt,85,2035-10-14
bananas,45,2028-12-05
cheese,87,2031-12-18
milk,52,2026-01-06
onions,28,2034-12-04
rice,57,2026-03-06
milk,49,2033-05-07
carrots,93,2036-01-02
ice cream,30,2030-12-29
apples,95,2032-02-13
eggs,93,2028-05-24
bread,44,2034-10-02
carrots,80,2029-02-01
onions,79,2032-02-10
cereal,62,2024-11-11
tomatoes,73,2025-05-24
cheese,22,2025-05-09
cereal,96,2023-04-09
onions,80,2033-10-23
soda,68,2030-08-01
cookies,32,2033-03-19
chicken,70,2026-03-27
soda,99,2036-01-12
apples,31,2023-07-18
rice,16,2023-09-13
ice cream,77,2024-10-07
juice,99,2025-06-29
chicken,8,2023-07-07
juice,46,2032-05-11
chocolate,24,2023-06-02
chocolate,41,2030-11-08
yogurt,67,2026-12-29
soda,30,2023-01-05
yogurt,61,2029-08-01
chocolate,54,2024-12-13
tomatoes,51,2026-12-18
tomatoes,52,2029-01-28
soda,51,2026-12-18
rice,54,2027-09-22
cheese,9,2025-12-30
bananas,77,2033-11-09
potatoes,68,2027-05-24
milk,63,2024-11-30
apples,95,2031-01-09
cookies,28,2026-06-09
onions,31,2032-11-08
juice,34,2024-06-30
cookies,8,2033-06-04
milk,79,2035-07-13
bananas,43,2029-09-05
eggs,19,2028-12-23
cheese,43,2035-08-31
milk,55,2030-04-16
chicken,33,2031-03-27
bananas,2,2023-02-20
onions,31,2035-04-16
pasta,98,2023-11-28
potatoes,54,2028-07-29
carrots,54,2033-09-04
juice,28,2027-04-12
tomatoes,76,2033-12-03
tomatoes,48,2023-12-13
cheese,3,2027-10-12
chicken,50,2025-01-03
pasta,65,2033-11-30
chicken,41,2025-06-02
pasta,72,2023-03-13
tomatoes,64,2035-06-29
potatoes,73,2033-03-25
bread,96,2027-05-25
tomatoes,59,2028-10-17
bananas,79,2034-10-21
cereal,36,2033-08-15
apples,42,2034-11-09
chocolate,80,2032-12-05
rice,63,2029-08-19
onions,31,2025-12-11
yogurt,60,2034-06-26
bread,17,2026-10-13
tomatoes,58,2030-10-04
pasta,67,2027-02-27
tomatoes,18,2026-06-19
yogurt,24,2023-11-09
juice,29,2023-08-15
chicken,10,2029-10-20
yogurt,74,2025-01-17
onions,69,2033-12-30
apples,88,2024-10-18
carrots,76,2034-11-01
chicken,58,2035-12-26
cheese,98,2029-07-10
potatoes,6,2032-10-04
pasta,42,2029-09-21
juice,22,2029-07-30
eggs,46,2036-08-01
rice,77,2027-09-21
apples,40,2024-11-14
potatoes,24,2023-07-10
apples,90,2028-11-30
rice,42,2033-12-01
milk,15,2035-08-09
tomatoes,25,2031-05-19
cheese,45,2031-02-02
cookies,75,2024-07-02
eggs,58,2029-07-15
chocolate,36,2026-09-29
soda,75,2024-09-15
carrots,61,2025-09-12
tomatoes,1,2026-07-05
pasta,8,2034-05-12
bananas,10,2028-03-10
apples,10,2033-08-22
eggs,41,2027-02-26
cookies,71,2028-02-05
juice,35,2025-09-16
milk,80,2034-08-29
soda,62,2023-11-16
soda,56,2027-09-03
bread,55,2024-12-31
milk,72,2023-10-22
carrots,83,2035-01-13
yogurt,16,2028-01-16
eggs,95,2026-03-29
soda,83,2028-05-21
carrots,26,2033-10-21
rice,85,2023-04-23
juice,97,2023-03-04
bread,93,2033-09-25
onions,95,2029-06-17
bread,9,2026-06-29
apples,99,2025-05-31
bananas,34,2035-01-10
tomatoes,44,2026-01-10
bananas,15,2029-10-11
chicken,2,2029-07-21
chicken,25,2032-04-15
eggs,36,2027-07-22
chocolate,31,2036-01-07
eggs,26,2030-04-24
potatoes,50,2024-10-28
tomatoes,59,2035-10-31
potatoes,95,2030-05-21
pasta,83,2025-06-28
cookies,30,2023-01-05
potatoes,43,2030-04-18
cookies,26,2023-01-26
cheese,38,2023-09-07
eggs,19,2032-07-08
milk,25,2027-09-24
cereal,21,2029-10-02
eggs,5,2036-02-20
tomatoes,25,2025-03-13
potatoes,73,2031-11-26
onions,72,2028-04-23
cheese,4,2034-03-07
tomatoes,30,2030-04-04
eggs,22,2025-04-22
tomatoes,54,2024-09-12
ice cream,62,2035-07-04
chocolate,85,2035-06-16
chocolate,98,2031-05-13
onions,6,2035-08-08
cookies,40,2031-07-17
juice,71,2028-12-31
potatoes,33,2030-06-24
pasta,17,2027-05-19
yogurt,85,2035-06-16
bread,1,2030-04-13
juice,93,2027-11-02
soda,37,2027-01-27
cereal,97,2023-06-12
cheese,27,2029-09-19
milk,5,2035-03-07
rice,91,2027-06-11
yogurt,76,2023-07-05
chocolate,18,2027-08-10
tomatoes,74,2035-12-20
cheese,73,2027-06-24
pasta,70,2033-10-25
cookies,56,2027-09-03
pasta,41,2030-12-14
chicken,68,2027-02-25
bananas,96,2034-03-06
carrots,70,2030-08-11
ice cream,71,2035-12-28
apples,69,2026-01-19
cereal,96,2036-07-31
potatoes,74,2031-01-10
chicken,26,2033-10-29
chicken,53,2029-11-19
bananas,68,2029-07-29
apples,57,2023-03-30
apples,70,2033-04-22
onions,8,2023-01-14
bananas,82,2029-01-27
ice cream,33,2034-02-27
juice,71,2028-09-14
chicken,24,2028-10-30
onions,52,2028-07-10
onions,79,2032-02-10
ice cream,24,2032-10-14
cookies,63,2036-05-05
ice cream,49,2036-01-10
cereal,38,2035-08-13
ice cream,91,2031-12-10
bread,20,2026-07-20
milk,60,2032-12-12
rice,80,2028-12-18
tomatoes,13,2027-02-09
pasta,41,2024-10-21
bananas,88,2035-11-10
chocolate,58,2026-07-18
juice,73,2033-03-25
chocolate,48,2029-09-16
potatoes,22,2027-06-08
onions,39,2030-08-30
yogurt,39,2031-04-10
carrots,42,2029-08-07
pasta,36,2025-06-23
chocolate,56,2027-10-31
eggs,86,2028-11-17
potatoes,75,2031-12-07
yogurt,27,2031-08-22
chicken,80,2031-12-26
juice,48,2024-09-07
tomatoes,48,2026-06-22
eggs,97,2028-07-27
onions,59,2031-04-03
soda,94,2036-06-23
cereal,40,2027-05-02
bread,3,2027-01-23
potatoes,95,2030-05-21
cheese,68,2023-12-17
apples,59,2023-08-11
ice cream,12,2035-02-22
chicken,34,2028-08-25
milk,59,2028-11-22
apples,55,2023-04-17
tomatoes,52,2029-12-03
bananas,19,2026-01-11
pasta,60,2036-06-04
milk,2,2034-07-24
tomatoes,10,2033-08-22
milk,83,2035-10-19
milk,16,2024-08-22
yogurt,41,2029-02-10
apples,19,2033-03-21
ice cream,35,2032-11-07
ice cream,83,2031-06-04
yogurt,50,2033-03-03
yogurt,57,2023-04-18
ice cream,98,2030-12-18
apples,86,2028-11-17
soda,84,2027-07-18
cookies,41,2025-06-02
bread,38,2033-07-07
milk,40,2029-09-25
rice,34,2033-04-08
cookies,79,2034-08-26
bananas,85,2035-02-01
chocolate,25,2032-04-15
soda,44,2023-01-21
eggs,30,2031-06-01
juice,39,2028-05-16
apples,57,2036-04-23
chicken,92,2030-05-04
ice cream,54,2031-10-21
onions,34,2028-09-06
carrots,37,2032-11-18
potatoes,9,2029-02-25
eggs,13,2031-09-15
bread,5,2032-09-24
yogurt,20,2027-07-23
apples,70,2033-09-14
juice,52,2032-11-26
carrots,73,2028-01-04
cookies,46,2027-01-28
eggs,54,2036-02-28
rice,40,2034-12-31
ice cream,66,2024-02-15
cereal,42,2028-10-03
onions,26,2036-03-28
cheese,94,2023-07-24
chicken,47,2026-07-22
cookies,28,2028-09-21
juice,13,2028-10-12
carrots,94,2023-10-25
chicken,59,2026-07-04
juice,30,2023-08-31
tomatoes,7,2032-01-04
carrots,76,2034-04-28
milk,3,2026-12-26
yogurt,67,2026-12-29
chicken,47,2024-12-18
chocolate,42,2023-08-19
onions,7,2034-01-15
carrots,20,2035-12-17
milk,93,2033-10-14
cheese,4,2028-12-26
juice,66,2023-11-25
potatoes,45,2029-08-02
cheese,12,2027-08-19
cookies,12,2027-08-19
juice,32,2033-08-24
yogurt,87,2025-11-02
yogurt,1,2031-07-13
eggs,80,2024-05-25
tomatoes,20,2024-12-10
pasta,62,2035-07-16
rice,25,2031-06-10
onions,42,2033-12-10
tomatoes,40,2027-05-13
chicken,34,2025-11-25
tomatoes,73,2031-11-26
milk,46,2030-08-22
rice,42,2024-10-31
juice,70,2032-05-13
rice,88,2029-11-26
ice cream,82,2026-12-09
bananas,45,2025-11-05
cookies,42,2024-10-31
juice,29,2034-08-21
yogurt,20,2028-02-22
bananas,2,2023-02-20
bread,24,2035-03-02
chicken,7,2026-10-20
pasta,35,2026-10-19
cheese,69,2033-01-29
pasta,54,2024-08-26
cookies,90,2024-10-17
apples,66,2024-02-26
cookies,6,2028-01-29
onions,4,2027-08-03
pasta,9,2031-07-16
bananas,87,2028-12-22
apples,86,2024-08-20
bananas,88,2035-10-21
bananas,46,2028-09-30
potatoes,49,2034-10-15
bread,79,2035-12-06
cheese,28,2035-05-19
cereal,2,2025-07-05
apples,6,2032-12-18
milk,52,2031-01-05
yogurt,9,2025-05-08
tomatoes,25,2030-02-27
milk,28,2026-04-09
tomatoes,98,2034-12-23
eggs,80,2025-07-17
chocolate,27,2036-06-03
chocolate,21,2028-06-17
cheese,65,2023-08-25
chocolate,74,2035-10-18
rice,78,2029-07-06
potatoes,17,2028-01-06
ice cream,27,2024-08-17
tomatoes,8,2029-10-15
bread,42,2033-01-10
carrots,29,2031-02-26
cereal,49,2034-10-13
onions,84,2027-07-18
chicken,82,2032-02-21
bread,71,2033-07-15
rice,39,2030-08-30
carrots,54,2025-08-07
cookies,36,2028-10-10
yogurt,61,2029-05-17
chocolate,25,2031-05-19
pasta,61,2032-11-15
yogurt,45,2035-01-11
eggs,37,2029-02-20
cookies,80,2025-12-18
juice,16,2031-08-06
cookies,17,2036-05-24
bananas,69,2029-12-09
onions,93,2032-09-29
potatoes,19,2029-01-30
apples,47,2028-07-04
juice,45,2027-05-04
onions,85,2032-11-20
ice cream,71,2024-05-10
bananas,59,2026-08-14
yogurt,8,2032-10-10
rice,34,2035-03-01
chocolate,90,2026-12-20
bananas,3,2030-03-21
chicken,59,2030-12-25
chicken,97,2030-12-21
cereal,62,2030-02-28
yogurt,17,2024-02-08
potatoes,73,2035-01-02
cookies,72,2030-12-22
chicken,57,2028-06-27
pasta,94,2023-01-13
cookies,60,2029-12-20
cookies,75,2036-07-19
apples,63,2028-03-23
bananas,34,2035-01-10
rice,13,2027-09-20
chicken,54,2024-02-04
potatoes,92,2024-07-07
onions,16,2025-10-06
eggs,22,2024-06-21
cheese,40,2029-09-25
eggs,65,2034-09-27
onions,34,2026-11-29
pasta,18,2036-07-07
cereal,40,2024-11-14
chocolate,47,2029-05-10
bread,69,2033-01-29
rice,40,2030-01-17
soda,66,2036-03-04
pasta,88,2031-04-08
bread,5,2032-09-24
carrots,42,2024-04-03
yogurt,81,2031-05-08
milk,11,2036-03-05
bread,75,2030-06-11
potatoes,57,2032-03-24
eggs,36,2034-06-27
eggs,53,2035-09-20
eggs,94,2034-02-28
onions,86,2029-06-26
pasta,67,2030-11-25
carrots,40,2024-08-11
chocolate,62,2026-10-31
apples,36,2032-08-15
chicken,81,2027-05-10
chocolate,67,2025-06-30
bananas,91,2028-04-13
tomatoes,53,2034-07-08
ice cream,63,2035-07-17
carrots,94,2034-10-12
tomatoes,28,2036-06-02
ice cream,70,2036-01-11
ice cream,30,2027-04-28
onions,49,2034-10-15
milk,85,2023-12-04
onions,50,2023-07-23
cheese,3,2033-09-29
cookies,58,2031-09-26
cookies,29,2026-01-20
bananas,1,2031-07-13
cereal,96,2027-09-27
soda,27,2031-06-27
cookies,80,2030-01-03
carrots,1,2023-11-06
bananas,78,2029-07-06
cereal,48,2024-03-20
juice,41,2025-06-02
bread,92,2023-01-02
pasta,5,2032-09-24
chocolate,44,2025-06-06
cereal,88,2035-03-16
tomatoes,60,2031-09-13
eggs,73,2028-01-30
apples,28,2033-04-30
juice,30,2023-08-31
cereal,8,2030-10-05
apples,35,2031-12-17
rice,99,2029-03-22
apples,55,2031-03-04
chocolate,22,2028-03-05
pasta,53,2027-03-05
cookies,45,2036-07-14
yogurt,96,2025-04-13
yogurt,66,2028-08-15
onions,93,2033-05-19
cereal,49,2034-03-28
apples,83,2035-10-19
tomatoes,13,2029-05-03
ice cream,81,2026-08-28
chicken,83,2031-05-09
cheese,71,2033-12-22
yogurt,37,2030-07-31
cereal,95,2023-12-03
potatoes,3,2034-09-21
chocolate,42,2033-01-10
eggs,28,2025-08-25
bananas,43,2036-03-17
ice cream,85,2034-08-27
onions,75,2028-12-04
carrots,27,2033-03-14
tomatoes,52,2028-09-24
onions,29,2026-05-20
pasta,78,2029-09-08
apples,8,2030-11-01
yogurt,26,2032-10-26
pasta,87,2024-01-29
pasta,91,2036-06-25
cereal,83,2026-10-04
cookies,90,2029-08-06
ice cream,77,2030-05-12
chicken,94,2023-09-23
tomatoes,31,2036-02-14
soda,86,2036-06-19
milk,79,2026-07-21
rice,23,2035-02-08
juice,57,2033-11-24
chocolate,86,2023-10-14
cereal,83,2034-01-21
chocolate,15,2025-09-22
eggs,51,2030-02-23
eggs,61,2025-01-02
chicken,48,2033-05-23
rice,84,2036-04-13
juice,49,2036-09-07
bread,55,2024-02-12
cereal,6,2025-09-21
juice,58,2034-07-25
onions,82,2024-04-08
yogurt,24,2026-10-14
chicken,61,2029-05-17
pasta,37,2025-05-10
ice cream,26,2030-03-01
cheese,77,2031-06-08
bread,9,2023-06-16
potatoes,62,2023-08-26
bread,83,2023-07-22
pasta,18,2036-05-26
cookies,71,2029-01-07
tomatoes,53,2034-07-08
apples,95,2035-01-20
yogurt,81,2033-03-30
bread,9,2029-09-01
ice cream,55,2034-09-02
soda,66,2028-08-29
carrots,34,2023-09-16
apples,76,2033-12-12
ice cream,97,2029-01-13
cheese,15,2036-08-05
onions,40,2024-02-11
eggs,29,2030-06-03
ice cream,86,2023-08-04
bread,56,2024-03-02
cookies,55,2027-05-15
eggs,72,2028-04-23
yogurt,26,2032-10-26
apples,22,2023-04-14
bread,32,2024-04-07
tomatoes,72,2030-12-22
cereal,5,2034-09-11
pasta,86,2034-01-27
onions,15,2035-06-05
chicken,91,2027-06-11
cheese,70,2023-04-16
eggs,51,2027-11-17
chocolate,47,2035-03-10
chocolate,35,2026-05-04
chicken,13,2027-09-20
bread,39,2031-07-24
soda,2,2027-03-03
chicken,41,2031-05-05
bananas,44,2033-04-19
ice cream,7,2031-07-05
carrots,97,2023-02-23
soda,30,2031-06-01
cereal,58,2024-03-21
potatoes,91,2031-03-18
chicken,12,2034-06-08
potatoes,96,2029-06-30
ice cream,99,2035-06-06
rice,4,2023-09-15
carrots,66,2036-05-20
bananas,62,2028-04-14
chocolate,47,2031-12-30
milk,52,2028-07-16
bread,32,2035-03-05
chicken,98,2030-12-09
cereal,50,2033-03-03
potatoes,46,2027-01-28
carrots,12,2029-04-15
ice cream,62,2027-07-19
chocolate,32,2024-11-15
bananas,19,2026-01-11
cheese,52,2026-12-11
rice,25,2030-07-17
juice,92,2028-05-13
chicken,79,2024-10-27
cheese,24,2024-03-11
cookies,32,2034-04-27
cheese,78,2036-08-22
carrots,77,2036-04-30
chocolate,4,2029-03-19
potatoes,79,2029-01-21
apples,40,2035-11-26
pasta,51,2025-07-31
bread,3,2025-03-04
bananas,89,2028-06-20
bread,31,2032-11-08
bananas,78,2028-01-27
milk,57,2025-08-16
yogurt,39,2029-05-04
bananas,63,2034-05-04
soda,19,2036-08-23
juice,8,2035-07-19
juice,52,2034-12-06
tomatoes,16,2035-04-14
carrots,12,2032-01-12
yogurt,16,2035-04-14
cookies,5,2035-08-05
chocolate,8,2030-10-05
yogurt,77,2031-03-20
eggs,62,2026-02-07
tomatoes,56,2024-02-20
juice,97,2026-07-06
cookies,71,2029-01-07
chicken,32,2030-05-18
tomatoes,20,2024-07-25
potatoes,7,2032-01-04
pasta,22,2034-04-20
rice,43,2035-08-31
bread,91,2032-07-21
chicken,48,2036-04-29
soda,29,2023-01-15
bananas,97,2024-11-20
onions,92,2029-06-27
apples,54,2025-11-11
bread,78,2030-06-13
milk,1,2027-01-13
tomatoes,4,2028-12-26
cookies,12,2026-05-26
chicken,33,2031-08-09
pasta,48,2029-09-16
bread,48,2028-03-27
tomatoes,62,2027-04-13
juice,45,2031-01-29
chocolate,88,2029-11-26
juice,29,2032-07-19
eggs,23,2029-07-27
apples,87,2027-12-26
chicken,29,2033-01-08
cereal,61,2024-06-26
milk,9,2034-04-30
eggs,72,2028-04-23
milk,45,2024-09-23
soda,39,2029-05-04
milk,94,2035-03-30
soda,38,2029-12-13
yogurt,84,2033-12-24
bread,96,2034-10-04
carrots,42,2028-08-11
juice,92,2025-03-09
yogurt,8,2033-10-17
juice,90,2033-03-29
cereal,53,2034-04-15
chocolate,90,2032-02-04
yogurt,30,2031-05-11
yogurt,89,2027-09-17
chicken,97,2024-03-09
apples,67,2030-11-13
chocolate,31,2034-03-21
tomatoes,20,2030-11-16
cereal,49,2034-03-17
rice,27,2036-06-03
rice,31,2026-10-01
chicken,99,2033-10-10
ice cream,51,2023-07-21
rice,12,2034-07-05
pasta,92,2025-12-06
cereal,28,2026-02-01
bananas,26,2034-03-20
yogurt,72,2028-02-27
cheese,6,2023-06-11
yogurt,12,2035-06-30
onions,90,2027-06-25
onions,28,2024-07-18
cheese,16,2025-12-17
eggs,56,2033-02-14
rice,59,2034-10-14
chicken,7,2025-07-03
onions,39,2029-07-25
cheese,28,2033-06-08
rice,38,2023-11-13
apples,71,2024-10-30
apples,49,2030-01-24
cookies,6,2025-11-20
cookies,28,2032-02-24
juice,85,2035-04-29
apples,10,2023-02-11
tomatoes,89,2034-11-28
bananas,84,2026-10-17
eggs,22,2029-09-04
bread,32,2027-03-29
bananas,38,2026-11-16
tomatoes,81,2027-05-10
ice cream,30,2027-01-06
yogurt,39,2029-04-23
cereal,3,2023-09-24
bananas,28,2035-05-19
bread,36,2023-01-12
potatoes,14,2027-01-16
carrots,71,2030-11-06
eggs,27,2024-03-22
apples,78,2029-09-08
cereal,77,2032-03-10
carrots,42,2028-08-11
cereal,17,2029-03-11
bread,70,2036-06-14
apples,30,2027-03-22
tomatoes,7,2027-03-30
chocolate,34,2026-11-29
rice,72,2028-02-27
bananas,42,2034-08-22
cereal,81,2028-11-15
juice,60,2025-12-05
potatoes,59,2031-04-03
bananas,81,2023-12-15
pasta,73,2032-05-21
cereal,4,2032-02-20
eggs,51,2034-09-28
rice,38,2029-07-18
onions,30,2032-09-30
bananas,16,2024-06-11
bananas,43,2028-10-04
potatoes,43,2035-08-31
yogurt,63,2029-01-08
soda,81,2030-11-07
cereal,73,2035-01-02
potatoes,73,2030-06-18
potatoes,60,2033-12-14
